GOMFID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	enrichment	padj
GO:0008035	0.236342210401702	3.98452380952381	0.266780404582013	1	13	high-density lipoprotein particle binding	0.00591715976331361	0.523450050722624
GO:0030235	0.236342210401702	3.98452380952381	0.266780404582013	1	13	nitric-oxide synthase regulator activity	0.00591715976331361	0.523450050722624
GO:0016279	0.237174023346983	1.81833323239053	1.68276870582501	3	82	protein-lysine N-methyltransferase activity	0.000446162998215348	0.524041651585715
GO:0004857	0.239641235967084	1.3010212663703	8.55749451620765	11	417	enzyme inhibitor activity	6.32587455215684e-05	0.528235313485639
GO:0008170	0.241751487856553	1.62386700808844	2.50363148915428	4	122	N-methyltransferase activity	0.000268744961031981	0.52982453377403
GO:0015399	0.241751487856553	1.62386700808844	2.50363148915428	4	122	primary active transmembrane transporter activity	0.000268744961031981	0.52982453377403
GO:0016278	0.242645934109874	1.79551435406699	1.70329027540824	3	83	lysine N-methyltransferase activity	0.000435476847147627	0.52982453377403
GO:0008375	0.242645934109874	1.79551435406699	1.70329027540824	3	83	acetylglucosaminyltransferase activity	0.000435476847147627	0.52982453377403
GO:1902936	0.247714845052868	1.50693940493469	3.36553741165001	5	164	phosphatidylinositol bisphosphate binding	0.000185901249256395	0.539622948847561
GO:0035258	0.250668410880738	1.59664268585132	2.54467462832074	4	124	steroid hormone receptor binding	0.000260145681581686	0.539876873638647
GO:0043236	0.251015597496645	2.1266507557677	0.964513770411894	2	47	laminin binding	0.000905387052965143	0.539876873638647
GO:0016273	0.252023603896038	3.67783882783883	0.287301974165245	1	14	arginine N-methyltransferase activity	0.00510204081632653	0.539876873638647
GO:0016274	0.252023603896038	3.67783882783883	0.287301974165245	1	14	protein-arginine N-methyltransferase activity	0.00510204081632653	0.539876873638647
GO:0042285	0.252023603896038	3.67783882783883	0.287301974165245	1	14	xylosyltransferase activity	0.00510204081632653	0.539876873638647
GO:0035252	0.252023603896038	3.67783882783883	0.287301974165245	1	14	UDP-xylosyltransferase activity	0.00510204081632653	0.539876873638647
GO:0046972	0.252023603896038	3.67783882783883	0.287301974165245	1	14	histone acetyltransferase activity (H4-K16 specific)	0.00510204081632653	0.539876873638647
GO:0008022	0.25248552064566	1.35115779422296	5.99229831830368	8	292	protein C-terminus binding	9.38262338149747e-05	0.539876873638647
GO:1901681	0.257342034819402	1.31640717499408	6.91576894954911	9	337	sulfur compound binding	7.92469776083262e-05	0.548996340948057
GO:0036002	0.258649766816671	2.08031545086645	0.985035339995125	2	48	pre-mRNA binding	0.000868055555555556	0.55052060460062
GO:0045182	0.259285957267729	1.47881054131054	3.42710212039971	5	167	translation regulator activity	0.000179282154254366	0.550611826875178
GO:0004866	0.263171522864899	1.46966434638981	3.44762368998294	5	168	endopeptidase inhibitor activity	0.000177154195011338	0.555105384248045
GO:0015248	0.266286753469121	2.03595186106738	1.00555690957836	2	49	sterol transporter activity	0.00083298625572678	0.555105384248045
GO:0043028	0.266286753469121	2.03595186106738	1.00555690957836	2	49	cysteine-type endopeptidase regulator activity involved in apoptotic process	0.00083298625572678	0.555105384248045
GO:0030911	0.267383735731547	3.41496598639456	0.307823543748477	1	15	TPR domain binding	0.00444444444444444	0.555105384248045
GO:0015385	0.267383735731547	3.41496598639456	0.307823543748477	1	15	sodium:proton antiporter activity	0.00444444444444444	0.555105384248045
GO:0004972	0.267383735731547	3.41496598639456	0.307823543748477	1	15	NMDA glutamate receptor activity	0.00444444444444444	0.555105384248045
GO:0000900	0.267383735731547	3.41496598639456	0.307823543748477	1	15	translation repressor activity, mRNA regulatory element binding	0.00444444444444444	0.555105384248045
GO:0070403	0.267383735731547	3.41496598639456	0.307823543748477	1	15	NAD+ binding	0.00444444444444444	0.555105384248045
GO:0043047	0.267383735731547	3.41496598639456	0.307823543748477	1	15	single-stranded telomeric DNA binding	0.00444444444444444	0.555105384248045
GO:0055077	0.267383735731547	3.41496598639456	0.307823543748477	1	15	gap junction hemi-channel activity	0.00444444444444444	0.555105384248045
GO:0016887	0.2681951204521	1.23595903708018	10.6301730441141	13	518	ATPase activity	4.84488901477318e-05	0.555547035222206
GO:0051082	0.273246163690632	1.5323932853717	2.6472824762369	4	129	unfolded protein binding	0.000240370170061895	0.563638052996868
GO:0004869	0.273923234807745	1.99343675417661	1.02607847916159	2	50	cysteine-type endopeptidase inhibitor activity	8e-04	0.563638052996868
GO:0044390	0.273923234807745	1.99343675417661	1.02607847916159	2	50	ubiquitin-like protein conjugating enzyme binding	8e-04	0.563638052996868
GO:0097367	0.276857352398292	1.09362076986272	59.3894223738728	64	2894	carbohydrate derivative binding	7.64157571201576e-06	0.568415095189414
GO:0005522	0.282429172183109	3.18714285714286	0.328345113331709	1	16	profilin binding	0.00390625	0.568534212116975
GO:0036041	0.282429172183109	3.18714285714286	0.328345113331709	1	16	long-chain fatty acid binding	0.00390625	0.568534212116975
GO:0072542	0.282429172183109	3.18714285714286	0.328345113331709	1	16	protein phosphatase activator activity	0.00390625	0.568534212116975
GO:0098847	0.282429172183109	3.18714285714286	0.328345113331709	1	16	sequence-specific single stranded DNA binding	0.00390625	0.568534212116975
GO:0004652	0.282429172183109	3.18714285714286	0.328345113331709	1	16	polynucleotide adenylyltransferase activity	0.00390625	0.568534212116975
GO:0048019	0.282429172183109	3.18714285714286	0.328345113331709	1	16	receptor antagonist activity	0.00390625	0.568534212116975
GO:0005324	0.282429172183109	3.18714285714286	0.328345113331709	1	16	long-chain fatty acid transporter activity	0.00390625	0.568534212116975
GO:0005338	0.282429172183109	3.18714285714286	0.328345113331709	1	16	nucleotide-sugar transmembrane transporter activity	0.00390625	0.568534212116975
GO:0043024	0.282429172183109	3.18714285714286	0.328345113331709	1	16	ribosomal small subunit binding	0.00390625	0.568534212116975
GO:0043021	0.286955756515683	1.49625299760192	2.7088471849866	4	132	ribonucleoprotein complex binding	0.000229568411386593	0.576395978455744
GO:0015932	0.289182059621627	1.91350835322196	1.06712161832805	2	52	nucleobase-containing compound transmembrane transporter activity	0.000739644970414201	0.578364119243254
GO:0001784	0.289182059621627	1.91350835322196	1.06712161832805	2	52	phosphotyrosine residue binding	0.000739644970414201	0.578364119243254
GO:0030414	0.290716268540802	1.40865384615385	3.59127467706556	5	175	peptidase inhibitor activity	0.000163265306122449	0.580182144528741
GO:0090079	0.296150003078344	1.47308614646744	2.74989032415306	4	134	translation regulator activity, nucleic acid binding	0.000222766763198931	0.58549972132842
GO:0033130	0.297166345631127	2.98779761904762	0.34886668291494	1	17	acetylcholine receptor binding	0.00346020761245675	0.58549972132842
GO:0008432	0.297166345631127	2.98779761904762	0.34886668291494	1	17	JUN kinase binding	0.00346020761245675	0.58549972132842
GO:0003841	0.297166345631127	2.98779761904762	0.34886668291494	1	17	1-acylglycerol-3-phosphate O-acyltransferase activity	0.00346020761245675	0.58549972132842
GO:0005351	0.297166345631127	2.98779761904762	0.34886668291494	1	17	carbohydrate:proton symporter activity	0.00346020761245675	0.58549972132842
GO:0019992	0.297166345631127	2.98779761904762	0.34886668291494	1	17	diacylglycerol binding	0.00346020761245675	0.58549972132842
GO:0098960	0.300761127903558	1.461767990188	2.77041189373629	4	135	postsynaptic neurotransmitter receptor activity	0.000219478737997257	0.591326963335809
GO:0071889	0.304402278104816	1.83972829080228	1.10816475749452	2	54	14-3-3 protein binding	0.000685871056241427	0.594512550510947
GO:0030674	0.305431040658472	1.26947067972997	6.36168657080185	8	310	protein-macromolecule adaptor activity	8.32466181061394e-05	0.594512550510947
GO:0061135	0.306682370217731	1.37599469496021	3.67336095539849	5	179	endopeptidase regulator activity	0.000156050060859524	0.594512550510947
GO:0047485	0.310007528563234	1.43964227114549	2.81145503290275	4	137	protein N-terminus binding	0.000213117374393947	0.594512550510947
GO:0008484	0.3116015572854	2.81190476190476	0.369388252498172	1	18	sulfuric ester hydrolase activity	0.00308641975308642	0.594512550510947
GO:0000400	0.3116015572854	2.81190476190476	0.369388252498172	1	18	four-way junction DNA binding	0.00308641975308642	0.594512550510947
GO:0051139	0.3116015572854	2.81190476190476	0.369388252498172	1	18	metal ion:proton antiporter activity	0.00308641975308642	0.594512550510947
GO:0019215	0.3116015572854	2.81190476190476	0.369388252498172	1	18	intermediate filament binding	0.00308641975308642	0.594512550510947
GO:0019855	0.3116015572854	2.81190476190476	0.369388252498172	1	18	calcium channel inhibitor activity	0.00308641975308642	0.594512550510947
GO:0070410	0.3116015572854	2.81190476190476	0.369388252498172	1	18	co-SMAD binding	0.00308641975308642	0.594512550510947
GO:0048038	0.3116015572854	2.81190476190476	0.369388252498172	1	18	quinone binding	0.00308641975308642	0.594512550510947
GO:0015926	0.3116015572854	2.81190476190476	0.369388252498172	1	18	glucosidase activity	0.00308641975308642	0.594512550510947
GO:0005451	0.3116015572854	2.81190476190476	0.369388252498172	1	18	monovalent cation:proton antiporter activity	0.00308641975308642	0.594512550510947
GO:0008320	0.3116015572854	2.81190476190476	0.369388252498172	1	18	protein transmembrane transporter activity	0.00308641975308642	0.594512550510947
GO:0005154	0.311990961313396	1.80492637456658	1.12868632707775	2	55	epidermal growth factor receptor binding	0.000661157024793388	0.594512550510947
GO:0016301	0.316116439139229	1.12465951651345	22.4300755544723	25	1093	kinase activity	2.09266487478749e-05	0.598589364958915
GO:0016773	0.316864622568679	1.13363881807523	19.5775773824031	22	954	phosphotransferase activity, alcohol group as acceptor	2.41727428152016e-05	0.598589364958915
GO:0016538	0.319561889239677	1.77141341819146	1.14920789666098	2	56	cyclin-dependent protein serine/threonine kinase regulator activity	0.000637755102040816	0.598589364958915
GO:0060089	0.320330558997946	1.09674044303411	34.9892761394102	38	1705	molecular transducer activity	1.30717830084021e-05	0.598589364958915
GO:0038023	0.320330558997946	1.09674044303411	34.9892761394102	38	1705	signaling receptor activity	1.30717830084021e-05	0.598589364958915
GO:0030145	0.320721009455548	1.52702840272829	1.99059224957348	3	97	manganese ion binding	0.000318843660325221	0.598589364958915
GO:0019904	0.325358111051004	1.12121063619167	21.5886912015598	24	1052	protein domain specific binding	2.16860154115283e-05	0.598589364958915
GO:0030955	0.32574097985372	2.65555555555556	0.389909822081404	1	19	potassium ion binding	0.00277008310249307	0.598589364958915
GO:0004745	0.32574097985372	2.65555555555556	0.389909822081404	1	19	retinol dehydrogenase activity	0.00277008310249307	0.598589364958915
GO:0015379	0.32574097985372	2.65555555555556	0.389909822081404	1	19	potassium:chloride symporter activity	0.00277008310249307	0.598589364958915
GO:1990763	0.32574097985372	2.65555555555556	0.389909822081404	1	19	arrestin family protein binding	0.00277008310249307	0.598589364958915
GO:0042171	0.32574097985372	2.65555555555556	0.389909822081404	1	19	lysophosphatidic acid acyltransferase activity	0.00277008310249307	0.598589364958915
GO:0022884	0.32574097985372	2.65555555555556	0.389909822081404	1	19	macromolecule transmembrane transporter activity	0.00277008310249307	0.598589364958915
GO:0031432	0.32574097985372	2.65555555555556	0.389909822081404	1	19	titin binding	0.00277008310249307	0.598589364958915
GO:0045125	0.32574097985372	2.65555555555556	0.389909822081404	1	19	bioactive lipid receptor activity	0.00277008310249307	0.598589364958915
GO:0140312	0.32574097985372	2.65555555555556	0.389909822081404	1	19	cargo adaptor activity	0.00277008310249307	0.598589364958915
GO:0086008	0.32574097985372	2.65555555555556	0.389909822081404	1	19	voltage-gated potassium channel activity involved in cardiac muscle cell action potential repolarization	0.00277008310249307	0.598589364958915
GO:0001846	0.32574097985372	2.65555555555556	0.389909822081404	1	19	opsonin binding	0.00277008310249307	0.598589364958915
GO:0016655	0.327112598779368	1.73911911477544	1.16972946624421	2	57	oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor	0.000615574022776239	0.599921920291014
GO:0005496	0.328575841142616	1.39732885224667	2.89354131123568	4	141	steroid binding	0.000201197122881143	0.600233032638479
GO:0005230	0.328575841142616	1.39732885224667	2.89354131123568	4	141	extracellular ligand-gated ion channel activity	0.000201197122881143	0.600233032638479
GO:0017048	0.33085394322355	1.32972756410256	3.79649037289788	5	185	Rho GTPase binding	0.00014609203798393	0.603207189217002
GO:0016830	0.33464073491067	1.70797817933856	1.19025103582744	2	58	carbon-carbon lyase activity	0.000594530321046373	0.608914905876671
GO:0071617	0.339590660156295	2.515664160401	0.410431391664636	1	20	lysophospholipid acyltransferase activity	0.0025	0.611772015235446
GO:0045159	0.339590660156295	2.515664160401	0.410431391664636	1	20	myosin II binding	0.0025	0.611772015235446
GO:0048495	0.339590660156295	2.515664160401	0.410431391664636	1	20	Roundabout binding	0.0025	0.611772015235446
GO:0048407	0.339590660156295	2.515664160401	0.410431391664636	1	20	platelet-derived growth factor binding	0.0025	0.611772015235446
GO:0043395	0.339590660156295	2.515664160401	0.410431391664636	1	20	heparan sulfate proteoglycan binding	0.0025	0.611772015235446
GO:0004721	0.341481407676749	1.27100970252692	4.76100414330977	6	232	phosphoprotein phosphatase activity	0.000111474435196195	0.611772015235446
GO:0004712	0.342144047313789	1.67792990830298	1.21077260541068	2	59	protein serine/threonine/tyrosine kinase activity	0.00057454754380925	0.611772015235446
GO:0051879	0.342144047313789	1.67792990830298	1.21077260541068	2	59	Hsp90 protein binding	0.00057454754380925	0.611772015235446
GO:0005212	0.342144047313789	1.67792990830298	1.21077260541068	2	59	structural constituent of eye lens	0.00057454754380925	0.611772015235446
GO:0008194	0.343011011848745	1.30773171500631	3.85805508164758	5	188	UDP-glycosyltransferase activity	0.000141466727025804	0.61214272883776
GO:0019900	0.345822127979795	1.10497237569061	22.7994638069705	25	1111	kinase binding	2.0254050607581e-05	0.615974922773991
GO:0032553	0.347728312858662	1.06938405797101	50.0315866439191	53	2438	ribonucleotide binding	8.91678852944324e-06	0.61719256520837
GO:0043022	0.349620387083131	1.64891778454448	1.23129417499391	2	60	ribosome binding	0.000555555555555556	0.61719256520837
GO:0004198	0.353156521687117	2.3897619047619	0.430952961247867	1	21	calcium-dependent cysteine-type endopeptidase activity	0.00226757369614512	0.61719256520837
GO:0008179	0.353156521687117	2.3897619047619	0.430952961247867	1	21	adenylate cyclase binding	0.00226757369614512	0.61719256520837
GO:0000295	0.353156521687117	2.3897619047619	0.430952961247867	1	21	adenine nucleotide transmembrane transporter activity	0.00226757369614512	0.61719256520837
GO:0015216	0.353156521687117	2.3897619047619	0.430952961247867	1	21	purine nucleotide transmembrane transporter activity	0.00226757369614512	0.61719256520837
GO:0070182	0.353156521687117	2.3897619047619	0.430952961247867	1	21	DNA polymerase binding	0.00226757369614512	0.61719256520837
GO:0035256	0.353156521687117	2.3897619047619	0.430952961247867	1	21	G protein-coupled glutamate receptor binding	0.00226757369614512	0.61719256520837
GO:0005346	0.353156521687117	2.3897619047619	0.430952961247867	1	21	purine ribonucleotide transmembrane transporter activity	0.00226757369614512	0.61719256520837
GO:0017154	0.353156521687117	2.3897619047619	0.430952961247867	1	21	semaphorin receptor activity	0.00226757369614512	0.61719256520837
GO:0043169	0.358723718724467	1.04627437059524	112.314550329028	116	5473	cation binding	3.8726396970474e-06	0.625743629654709
GO:0005089	0.364484041072265	1.59379474940334	1.27233731416037	2	62	Rho guanyl-nucleotide exchange factor activity	0.000520291363163371	0.626429383080683
GO:0030547	0.366444367123329	2.27585034013605	0.451474530831099	1	22	receptor inhibitor activity	0.00206611570247934	0.626429383080683
GO:0047429	0.366444367123329	2.27585034013605	0.451474530831099	1	22	nucleoside-triphosphate diphosphatase activity	0.00206611570247934	0.626429383080683
GO:0043560	0.366444367123329	2.27585034013605	0.451474530831099	1	22	insulin receptor substrate binding	0.00206611570247934	0.626429383080683
GO:0016594	0.366444367123329	2.27585034013605	0.451474530831099	1	22	glycine binding	0.00206611570247934	0.626429383080683
GO:0070034	0.366444367123329	2.27585034013605	0.451474530831099	1	22	telomerase RNA binding	0.00206611570247934	0.626429383080683
GO:0016500	0.366444367123329	2.27585034013605	0.451474530831099	1	22	protein-hormone receptor activity	0.00206611570247934	0.626429383080683
GO:0046790	0.366444367123329	2.27585034013605	0.451474530831099	1	22	virion binding	0.00206611570247934	0.626429383080683
GO:0015299	0.366444367123329	2.27585034013605	0.451474530831099	1	22	solute:proton antiporter activity	0.00206611570247934	0.626429383080683
GO:0019865	0.366444367123329	2.27585034013605	0.451474530831099	1	22	immunoglobulin binding	0.00206611570247934	0.626429383080683
GO:0016772	0.366542192901736	1.0860964205858	25.9597855227882	28	1265	transferase activity, transferring phosphorus-containing groups	1.74975394085207e-05	0.626429383080683
GO:0004674	0.370452649261711	1.12727272727273	12.4976358761882	14	609	protein serine/threonine kinase activity	3.77479568918332e-05	0.631948636975859
GO:0008757	0.371473633731827	1.25910931174089	4.0017060687302	5	195	S-adenosylmethionine-dependent methyltransferase activity	0.000131492439184747	0.632038596346339
GO:0120013	0.371867536212393	1.56758871630345	1.2928588837436	2	63	lipid transfer activity	0.000503905265810028	0.632038596346339
GO:0046872	0.37327831674627	1.04216683545812	109.687789422374	113	5345	metal ion binding	3.95533274236695e-06	0.633276559306287
GO:1901981	0.374325901576045	1.22177903101769	4.94569826955886	6	241	phosphatidylinositol phosphate binding	0.000103304006473718	0.633894957413448
GO:0015079	0.377984873437962	1.2165407392281	4.96621983914209	6	242	potassium ion transmembrane transporter activity	0.000102452018304761	0.634484269130149
GO:0050661	0.379216414595576	1.54222803911002	1.31338045332683	2	64	NADP binding	0.00048828125	0.634484269130149
GO:0055106	0.379459880783656	2.17229437229437	0.471996100414331	1	23	ubiquitin-protein transferase regulator activity	0.00189035916824197	0.634484269130149
GO:0004653	0.379459880783656	2.17229437229437	0.471996100414331	1	23	polypeptide N-acetylgalactosaminyltransferase activity	0.00189035916824197	0.634484269130149
GO:0035259	0.379459880783656	2.17229437229437	0.471996100414331	1	23	glucocorticoid receptor binding	0.00189035916824197	0.634484269130149
GO:0010485	0.379459880783656	2.17229437229437	0.471996100414331	1	23	H4 histone acetyltransferase activity	0.00189035916824197	0.634484269130149
GO:0050699	0.379459880783656	2.17229437229437	0.471996100414331	1	23	WW domain binding	0.00189035916824197	0.634484269130149
GO:0043531	0.386528988151884	1.51767246277986	1.33390202291007	2	65	ADP binding	0.000473372781065089	0.643983664281775
GO:0042887	0.386528988151884	1.51767246277986	1.33390202291007	2	65	amide transmembrane transporter activity	0.000473372781065089	0.643983664281775
GO:0022834	0.388964778193893	1.20108887432575	5.02778454789179	6	245	ligand-gated channel activity	9.99583506872137e-05	0.645723281151936
GO:0015276	0.388964778193893	1.20108887432575	5.02778454789179	6	245	ligand-gated ion channel activity	9.99583506872137e-05	0.645723281151936
GO:0016405	0.392208631036929	2.07774327122153	0.492517669997563	1	24	CoA-ligase activity	0.00173611111111111	0.646482432686093
GO:0047555	0.392208631036929	2.07774327122153	0.492517669997563	1	24	3',5'-cyclic-GMP phosphodiesterase activity	0.00173611111111111	0.646482432686093
GO:0016595	0.392208631036929	2.07774327122153	0.492517669997563	1	24	glutamate binding	0.00173611111111111	0.646482432686093
GO:0005161	0.392208631036929	2.07774327122153	0.492517669997563	1	24	platelet-derived growth factor receptor binding	0.00173611111111111	0.646482432686093
GO:0030544	0.393803652316704	1.49388424821002	1.3544235924933	2	66	Hsp70 protein binding	0.000459136822773186	0.646813786460003
GO:0005231	0.393803652316704	1.49388424821002	1.3544235924933	2	66	excitatory extracellular ligand-gated ion channel activity	0.000459136822773186	0.646813786460003
GO:0016798	0.398398297525589	1.25848794648492	3.20136485498416	4	156	hydrolase activity, acting on glycosyl bonds	0.000164365548980934	0.652919445138568
GO:0004553	0.399039714332039	1.32814992025518	2.27789422373873	3	111	hydrolase activity, hydrolyzing O-glycosyl compounds	0.000243486729973216	0.652919445138568
GO:0016758	0.399942498033815	1.1860201135119	5.08934925664148	6	248	transferase activity, transferring hexosyl groups	9.75546305931321e-05	0.652919445138568
GO:0005548	0.401038883328646	1.47082797870387	1.37494516207653	2	67	phospholipid transporter activity	0.000445533526397861	0.652919445138568
GO:0015459	0.401038883328646	1.47082797870387	1.37494516207653	2	67	potassium channel regulator activity	0.000445533526397861	0.652919445138568
GO:0022821	0.404696072661714	1.99107142857143	0.513039239580795	1	25	potassium ion antiporter activity	0.0016	0.655424005986161
GO:0140033	0.404696072661714	1.99107142857143	0.513039239580795	1	25	acetylation-dependent protein binding	0.0016	0.655424005986161
GO:0070577	0.404696072661714	1.99107142857143	0.513039239580795	1	25	lysine-acetylated histone binding	0.0016	0.655424005986161
GO:0030551	0.408233235602751	1.44847038403124	1.39546673165976	2	68	cyclic nucleotide binding	0.000432525951557093	0.660000771148699
GO:0008135	0.410067567115311	1.30387124836886	2.31893736290519	3	113	translation factor activity, RNA binding	0.000234944005012139	0.661813395274797
GO:0001664	0.413387405298399	1.13561477500521	7.07994150621496	8	345	G protein-coupled receptor binding	6.7212770426381e-05	0.663651399002825
GO:0016627	0.415385339177053	1.42678018024436	1.41598830124299	2	69	oxidoreductase activity, acting on the CH-CH group of donors	0.000420079815164881	0.663651399002825
GO:0005125	0.416879037703584	1.22597306769969	3.28345113331709	4	160	cytokine activity	0.00015625	0.663651399002825
GO:0016411	0.416927549158025	1.91133333333333	0.533560809164026	1	26	acylglycerol O-acyltransferase activity	0.0014792899408284	0.663651399002825
GO:0003688	0.416927549158025	1.91133333333333	0.533560809164026	1	26	DNA replication origin binding	0.0014792899408284	0.663651399002825
GO:0030371	0.416927549158025	1.91133333333333	0.533560809164026	1	26	translation repressor activity	0.0014792899408284	0.663651399002825
GO:0050998	0.416927549158025	1.91133333333333	0.533560809164026	1	26	nitric-oxide synthase binding	0.0014792899408284	0.663651399002825
GO:0008046	0.416927549158025	1.91133333333333	0.533560809164026	1	26	axon guidance receptor activity	0.0014792899408284	0.663651399002825
GO:0099106	0.426072684608099	1.21033299942325	3.32449427248355	4	162	ion channel regulator activity	0.000152415790275873	0.669965597389689
GO:0042626	0.426490076204062	1.26906465681501	2.38050207165489	3	116	ATPase-coupled transmembrane transporter activity	0.00022294887039239	0.669965597389689
GO:0030676	0.428908295012116	1.83772893772894	0.554082378747258	1	27	Rac guanyl-nucleotide exchange factor activity	0.00137174211248285	0.669965597389689
GO:0015377	0.428908295012116	1.83772893772894	0.554082378747258	1	27	cation:chloride symporter activity	0.00137174211248285	0.669965597389689
GO:0015215	0.428908295012116	1.83772893772894	0.554082378747258	1	27	nucleotide transmembrane transporter activity	0.00137174211248285	0.669965597389689
GO:0042800	0.428908295012116	1.83772893772894	0.554082378747258	1	27	histone methyltransferase activity (H3-K4 specific)	0.00137174211248285	0.669965597389689
GO:0017081	0.428908295012116	1.83772893772894	0.554082378747258	1	27	chloride channel regulator activity	0.00137174211248285	0.669965597389689
GO:0030247	0.428908295012116	1.83772893772894	0.554082378747258	1	27	polysaccharide binding	0.00137174211248285	0.669965597389689
GO:0051540	0.429557683671191	1.38528587734772	1.45703144040946	2	71	metal cluster binding	0.000396746677246578	0.669965597389689
GO:0051536	0.429557683671191	1.38528587734772	1.45703144040946	2	71	iron-sulfur cluster binding	0.000396746677246578	0.669965597389689
GO:0045309	0.429557683671191	1.38528587734772	1.45703144040946	2	71	protein phosphorylated amino acid binding	0.000396746677246578	0.669965597389689
GO:0001786	0.429557683671191	1.38528587734772	1.45703144040946	2	71	phosphatidylserine binding	0.000396746677246578	0.669965597389689
GO:0051020	0.434153478163304	1.06920477274295	15.0217889349257	16	732	GTPase binding	2.98605512257756e-05	0.675997361972392
GO:0042625	0.436575540790671	1.3654278895329	1.47755300999269	2	72	ATPase-coupled ion transmembrane transporter activity	0.000385802469135802	0.678629986354678
GO:0016878	0.440643437915273	1.76957671957672	0.57460394833049	1	28	acid-thiol ligase activity	0.00127551020408163	0.68039452643157
GO:0005402	0.440643437915273	1.76957671957672	0.57460394833049	1	28	carbohydrate:cation symporter activity	0.00127551020408163	0.68039452643157
GO:0000030	0.440643437915273	1.76957671957672	0.57460394833049	1	28	mannosyltransferase activity	0.00127551020408163	0.68039452643157
GO:0001848	0.440643437915273	1.76957671957672	0.57460394833049	1	28	complement binding	0.00127551020408163	0.68039452643157
GO:0008081	0.444358519768725	1.14910780325444	4.37109432122837	5	213	phosphoric diester hydrolase activity	0.000110207410346272	0.684991206553783
GO:0035639	0.446380349262431	1.03017172203499	47.7536924201804	49	2327	purine ribonucleoside triphosphate binding	9.04905678357002e-06	0.686535022264181
GO:0032555	0.446839605008152	1.02934021252605	49.7442846697538	51	2424	purine ribonucleotide binding	8.67970460412378e-06	0.686535022264181
GO:0004222	0.448130830903713	1.22543246227457	2.46258834998781	3	120	metalloendopeptidase activity	0.000208333333333333	0.687380844758091
GO:0043274	0.452138000937564	1.7062925170068	0.595125517913722	1	29	phospholipase binding	0.00118906064209275	0.690105369852072
GO:0032452	0.452138000937564	1.7062925170068	0.595125517913722	1	29	histone demethylase activity	0.00118906064209275	0.690105369852072
GO:0140457	0.452138000937564	1.7062925170068	0.595125517913722	1	29	protein demethylase activity	0.00118906064209275	0.690105369852072
GO:0031072	0.457933761132239	1.15857859167212	3.46814525956617	4	169	heat shock protein binding	0.00014005111865831	0.695346619589438
GO:0017076	0.459271181499609	1.02444227693913	49.9495003655862	51	2434	purine nucleotide binding	8.60853061497317e-06	0.695346619589438
GO:0000166	0.461007690743104	1.022345488906	55.9417986838898	57	2726	nucleotide binding	7.67049078760599e-06	0.695346619589438
GO:0140096	0.463378132800648	1.02146271923509	55.9828418230563	57	2728	catalytic activity, acting on a protein	7.65924785648558e-06	0.695346619589438
GO:1901567	0.463396904657436	1.64737274220033	0.615647087496953	1	30	fatty acid derivative binding	0.00111111111111111	0.695346619589438
GO:0070064	0.463396904657436	1.64737274220033	0.615647087496953	1	30	proline-rich region binding	0.00111111111111111	0.695346619589438
GO:0017049	0.463396904657436	1.64737274220033	0.615647087496953	1	30	GTP-Rho binding	0.00111111111111111	0.695346619589438
GO:0070566	0.463396904657436	1.64737274220033	0.615647087496953	1	30	adenylyltransferase activity	0.00111111111111111	0.695346619589438
GO:0031681	0.463396904657436	1.64737274220033	0.615647087496953	1	30	G-protein beta-subunit binding	0.00111111111111111	0.695346619589438
GO:0034185	0.463396904657436	1.64737274220033	0.615647087496953	1	30	apolipoprotein binding	0.00111111111111111	0.695346619589438
GO:0003724	0.464166789535292	1.29136296200735	1.55963928832562	2	76	RNA helicase activity	0.000346260387811634	0.695346619589438
GO:1901265	0.464563474294668	1.02102182996644	56.0033633926395	57	2729	nucleoside phosphate binding	7.65363565820797e-06	0.695346619589438
GO:0046983	0.465815394243895	1.02969017094017	30.187228856934	31	1471	protein dimerization activity	1.43263761061926e-05	0.696097722799251
GO:0004386	0.466930403283246	1.14458852080013	3.50918839873263	4	171	helicase activity	0.000136794227283609	0.696642145091403
GO:0016675	0.474424969248074	1.59238095238095	0.636168657080185	1	31	oxidoreductase activity, acting on a heme group of donors	0.00104058272632674	0.703300912878934
GO:0031420	0.474424969248074	1.59238095238095	0.636168657080185	1	31	alkali metal ion binding	0.00104058272632674	0.703300912878934
GO:0003887	0.474424969248074	1.59238095238095	0.636168657080185	1	31	DNA-directed DNA polymerase activity	0.00104058272632674	0.703300912878934
GO:0005160	0.474424969248074	1.59238095238095	0.636168657080185	1	31	transforming growth factor beta receptor binding	0.00104058272632674	0.703300912878934
GO:0019902	0.476049558770758	1.09016446012186	5.52030221788935	6	269	phosphatase binding	8.29175937314299e-05	0.704583716968523
GO:0019901	0.483093895277397	1.02837602459016	20.4600048744821	21	997	protein kinase binding	2.11265692765357e-05	0.708524475144366
GO:0008168	0.483175549966964	1.08182768811093	5.56134535705581	6	271	methyltransferase activity	8.16982339565093e-05	0.708524475144366
GO:0016811	0.484330609360488	1.24086414778539	1.62120399707531	2	79	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides	0.000320461464508893	0.708524475144366
GO:0008094	0.485171791884846	1.15584966815867	2.60623933707044	3	127	DNA-dependent ATPase activity	0.000186000372000744	0.708524475144366
