"","GOID","Term","Pvalue.RNA","Pvalue.ATAC","Ontology","lipid.related"
"9039","GO:0038007","netrin-activated signaling pathway",0.0244373565036137,0.00292022789287899,"BP",FALSE
"9040","GO:0038016","insulin receptor internalization",0.426472770440719,NA,"BP",FALSE
"9041","GO:0038018","Wnt receptor catabolic process",NA,0.0296395309937436,"BP",FALSE
"9042","GO:0038020","insulin receptor recycling",0.569994106150772,NA,"BP",FALSE
"9043","GO:0038023","signaling receptor activity",2.09793802411798e-09,0.536147523192001,"MF",FALSE
"9044","GO:0038024","cargo receptor activity",0.0946181169019971,0.461641971376905,"MF",FALSE
"9045","GO:0038025","reelin receptor activity",0.507987512203182,0.678744665287744,"MF",FALSE
"9046","GO:0038026","reelin-mediated signaling pathway",0.136621750508048,0.393148894302729,"BP",FALSE
"9047","GO:0038027","apolipoprotein A-I-mediated signaling pathway",0.00245629937911252,0.914334538056685,"BP",FALSE
"9048","GO:0038028","insulin receptor signaling pathway via phosphatidylinositol 3-kinase",0.510448726532564,0.276555931882727,"BP",FALSE
"9049","GO:0038030","non-canonical Wnt signaling pathway via MAPK cascade",0.049250259958429,0.393148894302729,"BP",FALSE
"9050","GO:0038031","non-canonical Wnt signaling pathway via JNK cascade",0.0438026968377474,0.290948836839286,"BP",FALSE
"9051","GO:0038033","positive regulation of endothelial cell chemotaxis by VEGF-activated vascular endothelial growth factor receptor signaling pathway",0.0061057033116875,0.191319016219674,"BP",FALSE
"9052","GO:0038034","signal transduction in absence of ligand",0.309190283982178,0.288166337814117,"BP",FALSE
"9053","GO:0038036","sphingosine-1-phosphate receptor activity",0.00955647635419118,0.291662131343357,"MF",FALSE
"9054","GO:0038037","G protein-coupled receptor dimeric complex",0.936421558509469,0.94138509147905,"CC",FALSE
"9055","GO:0038038","G protein-coupled receptor homodimeric complex",0.668452870662032,NA,"CC",FALSE
"9056","GO:0038041","cross-receptor inhibition within G protein-coupled receptor heterodimer",NA,0.314724123356556,"BP",FALSE
"9057","GO:0038043","interleukin-5-mediated signaling pathway",0.811368508284108,NA,"BP",FALSE
"9058","GO:0038044","transforming growth factor-beta secretion",0.217747328089962,0.678232110384398,"BP",FALSE
"9059","GO:0038046","enkephalin receptor activity",NA,0.0789052816641349,"MF",FALSE
"9060","GO:0038047","morphine receptor activity",0.8909218417427,0.530915362683787,"MF",FALSE
"9061","GO:0038048","dynorphin receptor activity",NA,0.315088551111282,"MF",FALSE
"9062","GO:0038060","nitric oxide-cGMP-mediated signaling pathway",0.671078615971987,NA,"BP",FALSE
"9063","GO:0038061","NIK/NF-kappaB signaling",0.35724180973271,0.603578833582907,"BP",FALSE
"9064","GO:0038062","protein tyrosine kinase collagen receptor activity",0.209510719605547,0.530915362683787,"MF",FALSE
"9065","GO:0038063","collagen-activated tyrosine kinase receptor signaling pathway",0.038556372843973,0.539491001822911,"BP",FALSE
"9066","GO:0038064","collagen receptor activity",0.0673154053537436,0.413199978336448,"MF",FALSE
"9067","GO:0038065","collagen-activated signaling pathway",0.0162941829899653,0.471965029657469,"BP",FALSE
"9068","GO:0038066","p38MAPK cascade",0.00113843893865227,0.000683711017692089,"BP",FALSE
"9069","GO:0038083","peptidyl-tyrosine autophosphorylation",0.340801099023461,0.125726449199705,"BP",FALSE
"9070","GO:0038084","vascular endothelial growth factor signaling pathway",0.00178527557602333,0.179568576396551,"BP",FALSE
"9071","GO:0038085","vascular endothelial growth factor binding",0.2115189931127,0.240907615195493,"MF",FALSE
"9072","GO:0038086","VEGF-activated platelet-derived growth factor receptor signaling pathway",0.364098027311263,0.61128608063412,"BP",FALSE
"9073","GO:0038089","positive regulation of cell migration by vascular endothelial growth factor signaling pathway",0.00245629937911252,0.172444432788499,"BP",FALSE
"9074","GO:0038091","positive regulation of cell proliferation by VEGF-activated platelet derived growth factor receptor signaling pathway",0.364098027311263,0.61128608063412,"BP",FALSE
"9075","GO:0038092","nodal signaling pathway",0.632584303707047,0.22046460120699,"BP",FALSE
"9076","GO:0038093","Fc receptor signaling pathway",0.0118590254446184,0.826036220991876,"BP",FALSE
"9077","GO:0038094","Fc-gamma receptor signaling pathway",0.0327950103496672,0.39882555996555,"BP",FALSE
"9078","GO:0038095","Fc-epsilon receptor signaling pathway",0.096394485112216,0.870438899773011,"BP",FALSE
"9079","GO:0038096","Fc-gamma receptor signaling pathway involved in phagocytosis",0.0116237759664075,0.409712503881075,"BP",FALSE
"9080","GO:0038097","positive regulation of mast cell activation by Fc-epsilon receptor signaling pathway",0.426472770440719,0.17218182717515,"BP",FALSE
"9081","GO:0038100","nodal binding",NA,0.315088551111282,"MF",FALSE
"9082","GO:0038106","choriogonadotropin hormone binding",NA,0.172402027685709,"MF",FALSE
"9083","GO:0038107","nodal signaling pathway involved in determination of left/right asymmetry",0.473478350203762,0.491106595596665,"BP",FALSE
"9084","GO:0038109","Kit signaling pathway",0.569994106150772,0.530416300971639,"BP",FALSE
"9085","GO:0038110","interleukin-2-mediated signaling pathway",0.136621750508048,0.914334538056685,"BP",FALSE
"9086","GO:0038111","interleukin-7-mediated signaling pathway",0.599789113958548,0.805867449527501,"BP",FALSE
"9087","GO:0038112","interleukin-8-mediated signaling pathway",0.390498831347745,NA,"BP",FALSE
"9088","GO:0038113","interleukin-9-mediated signaling pathway",0.049250259958429,NA,"BP",FALSE
"9089","GO:0038114","interleukin-21-mediated signaling pathway",0.539932913729279,NA,"BP",FALSE
"9090","GO:0038116","chemokine (C-C motif) ligand 21 signaling pathway",0.108940576033687,0.206937182321715,"BP",FALSE
"9091","GO:0038123","toll-like receptor TLR1:TLR2 signaling pathway",0.211003556544717,0.530416300971639,"BP",FALSE
"9092","GO:0038124","toll-like receptor TLR6:TLR2 signaling pathway",0.0330667767388301,0.139662495600761,"BP",FALSE
"9093","GO:0038127","ERBB signaling pathway",7.38323396213641e-08,0.160890562866412,"BP",FALSE
"9094","GO:0038128","ERBB2 signaling pathway",0.000724557876744784,0.35567011303066,"BP",FALSE
"9095","GO:0038129","ERBB3 signaling pathway",0.00601055229702919,0.276555931882727,"BP",FALSE
"9096","GO:0038131","neuregulin receptor activity",0.567980908320593,0.139974655288065,"MF",FALSE
"9097","GO:0038132","neuregulin binding",0.130194056728885,0.476443028633252,"MF",FALSE
"9098","GO:0038133","ERBB2-ERBB3 signaling pathway",0.181866924909449,0.314724123356556,"BP",FALSE
"9099","GO:0038143","ERBB3:ERBB2 complex",0.387148852204838,0.0787778859431919,"CC",FALSE
"9100","GO:0038145","macrophage colony-stimulating factor signaling pathway",0.213810052865584,0.534575216127631,"BP",FALSE
"9101","GO:0038146","chemokine (C-X-C motif) ligand 12 signaling pathway",0.342570115343279,NA,"BP",FALSE
"9102","GO:0038147","C-X-C motif chemokine 12 receptor activity",0.669706343579139,NA,"MF",FALSE
"9103","GO:0038154","interleukin-11-mediated signaling pathway",0.762802181012163,NA,"BP",FALSE
"9104","GO:0038155","interleukin-23-mediated signaling pathway",0.634988211435104,NA,"BP",FALSE
"9105","GO:0038156","interleukin-3-mediated signaling pathway",0.390498831347745,NA,"BP",FALSE
"9106","GO:0038158","granulocyte colony-stimulating factor signaling pathway",0.671078615971987,0.314724123356556,"BP",FALSE
"9107","GO:0038159","C-X-C chemokine receptor CXCR4 signaling pathway",0.671078615971987,NA,"BP",FALSE
"9108","GO:0038160","CXCL12-activated CXCR4 signaling pathway",0.671078615971987,NA,"BP",FALSE
"9109","GO:0038161","prolactin signaling pathway",0.805662874799384,0.678232110384398,"BP",FALSE
"9110","GO:0038162","erythropoietin-mediated signaling pathway",0.569994106150772,NA,"BP",FALSE
"9111","GO:0038163","thrombopoietin-mediated signaling pathway",0.937968763233081,0.61128608063412,"BP",FALSE
"9112","GO:0038165","oncostatin-M-mediated signaling pathway",0.582841703213278,0.817503850971286,"BP",FALSE
"9113","GO:0038166","angiotensin-activated signaling pathway",0.0886905294945884,0.789621618817382,"BP",FALSE
"9114","GO:0038167","epidermal growth factor receptor signaling pathway via positive regulation of NF-kappaB transcription factor activity",0.390498831347745,NA,"BP",FALSE
"9115","GO:0038168","epidermal growth factor receptor signaling pathway via I-kappaB kinase/NF-kappaB cascade",0.390498831347745,NA,"BP",FALSE
"9116","GO:0038169","somatostatin receptor signaling pathway",NA,0.475716317917689,"BP",FALSE
"9117","GO:0038170","somatostatin signaling pathway",NA,0.475716317917689,"BP",FALSE
"9118","GO:0038171","cannabinoid signaling pathway",0.582841703213278,NA,"BP",FALSE
"9119","GO:0038172","interleukin-33-mediated signaling pathway",0.707258158710444,NA,"BP",FALSE
"9120","GO:0038178","complement component C5a signaling pathway",0.671078615971987,NA,"BP",FALSE
"9121","GO:0038179","neurotrophin signaling pathway",0.308285526764266,0.798370712296416,"BP",FALSE
"9122","GO:0038180","nerve growth factor signaling pathway",0.4466572258581,0.580570630937731,"BP",FALSE
"9123","GO:0038181","bile acid receptor activity",0.705331566626681,0.61180227581695,"MF",FALSE
"9124","GO:0038183","bile acid signaling pathway",0.707258158710444,0.61128608063412,"BP",FALSE
"9125","GO:0038185","intracellular bile acid receptor signaling pathway",0.671078615971987,NA,"BP",FALSE
"9126","GO:0038186","lithocholic acid receptor activity",0.669706343579139,0.315088551111282,"MF",FALSE
"9127","GO:0038187","pattern recognition receptor activity",0.377559040908216,0.577954430396122,"MF",FALSE
"9128","GO:0038188","cholecystokinin signaling pathway",0.390498831347745,0.43272784962892,"BP",FALSE
"9129","GO:0038189","neuropilin signaling pathway",0.539932913729279,0.874962961396802,"BP",FALSE
"9130","GO:0038190","VEGF-activated neuropilin signaling pathway",0.0545372000055496,NA,"BP",FALSE
"9131","GO:0038191","neuropilin binding",0.633884551701196,0.103973588456601,"MF",FALSE
"9132","GO:0038192","gastric inhibitory peptide signaling pathway",0.671078615971987,NA,"BP",FALSE
"9133","GO:0038193","thromboxane A2 signaling pathway",0.426472770440719,NA,"BP",FALSE
"9134","GO:0038194","thyroid-stimulating hormone signaling pathway",0.0330667767388301,0.530416300971639,"BP",FALSE
"9135","GO:0038195","urokinase plasminogen activator signaling pathway",0.0545372000055496,NA,"BP",FALSE
"9136","GO:0038201","TOR complex",0.973301746375713,0.00496054496909049,"CC",FALSE
"9137","GO:0038202","TORC1 signaling",0.999151699311935,0.394772798190086,"BP",FALSE
"9138","GO:0038203","TORC2 signaling",0.9186949624747,0.00532842976994156,"BP",FALSE
"9139","GO:0039003","pronephric field specification",0.390498831347745,0.0787166708118285,"BP",FALSE
"9140","GO:0039007","pronephric nephron morphogenesis",NA,0.314724123356556,"BP",FALSE
"9141","GO:0039008","pronephric nephron tubule morphogenesis",NA,0.314724123356556,"BP",FALSE
"9142","GO:0039014","cell differentiation involved in pronephros development",0.891826642328553,0.530416300971639,"BP",FALSE
"9143","GO:0039017","pattern specification involved in pronephros development",0.390498831347745,0.0787166708118285,"BP",FALSE
"9144","GO:0039019","pronephric nephron development",0.460032430911409,0.000254297301115904,"BP",FALSE
"9145","GO:0039020","pronephric nephron tubule development",0.94839023125228,0.0533248443079049,"BP",FALSE
"9146","GO:0039021","pronephric glomerulus development",0.293456711641483,0.00389685843690907,"BP",FALSE
"9147","GO:0039022","pronephric duct development",0.677559781975537,0.251989014011324,"BP",FALSE
"9148","GO:0039023","pronephric duct morphogenesis",0.826709165800693,0.137144060881886,"BP",FALSE
"9149","GO:0039506","modulation by virus of host molecular function",0.891826642328553,NA,"BP",FALSE
"9150","GO:0039507","suppression by virus of host molecular function",0.891826642328553,NA,"BP",FALSE
"9151","GO:0039513","suppression by virus of host catalytic activity",0.811368508284108,NA,"BP",FALSE
"9152","GO:0039516","modulation by virus of host catalytic activity",0.811368508284108,NA,"BP",FALSE
"9153","GO:0039519","modulation by virus of host autophagy",NA,0.314724123356556,"BP",FALSE
"9154","GO:0039521","suppression by virus of host autophagy",NA,0.17218182717515,"BP",FALSE
"9155","GO:0039526","modulation by virus of host apoptotic process",0.805662874799384,0.678232110384398,"BP",FALSE
"9156","GO:0039528","cytoplasmic pattern recognition receptor signaling pathway in response to virus",0.412126353490991,0.965714039834586,"BP",FALSE
"9157","GO:0039529","RIG-I signaling pathway",0.50077957385294,0.882269714566947,"BP",FALSE
"9158","GO:0039530","MDA-5 signaling pathway",0.805662874799384,0.678232110384398,"BP",FALSE
"9159","GO:0039531","regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway",0.575280773688305,0.898627241364946,"BP",FALSE
"9160","GO:0039532","negative regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway",0.826709165800693,0.638013874731699,"BP",FALSE
"9161","GO:0039533","regulation of MDA-5 signaling pathway",0.891826642328553,0.530416300971639,"BP",FALSE
"9162","GO:0039534","negative regulation of MDA-5 signaling pathway",0.891826642328553,0.530416300971639,"BP",FALSE
"9163","GO:0039535","regulation of RIG-I signaling pathway",0.709051295596623,0.84201002060963,"BP",FALSE
"9164","GO:0039536","negative regulation of RIG-I signaling pathway",0.94839023125228,0.475716317917689,"BP",FALSE
"9165","GO:0039552","RIG-I binding",0.988895259839883,0.790264926723575,"MF",FALSE
"9166","GO:0039650","suppression by virus of host cysteine-type endopeptidase activity involved in apoptotic process",0.811368508284108,NA,"BP",FALSE
"9167","GO:0039656","modulation by virus of host gene expression",0.364098027311263,0.206937182321715,"BP",FALSE
"9168","GO:0039663","membrane fusion involved in viral entry into host cell",0.636357684924528,NA,"BP",FALSE
"9169","GO:0039689","negative stranded viral RNA replication",0.891826642328553,NA,"BP",FALSE
"9170","GO:0039692","single stranded viral RNA replication via double stranded DNA intermediate",0.559736730661518,0.789621618817382,"BP",FALSE
"9171","GO:0039694","viral RNA genome replication",0.476964101137342,0.889138254301165,"BP",FALSE
"9172","GO:0039702","viral budding via host ESCRT complex",0.920929368978753,0.987076723340641,"BP",FALSE
"9173","GO:0039706","co-receptor binding",0.55586573016746,0.292746992184446,"MF",FALSE
"9174","GO:0039713","viral factory",0.668452870662032,NA,"CC",FALSE
"9175","GO:0039714","cytoplasmic viral factory",0.668452870662032,NA,"CC",FALSE
"9176","GO:0040001","establishment of mitotic spindle localization",0.88828247163589,0.201917783590429,"BP",FALSE
"9177","GO:0040007","growth",3.09524775980448e-11,1.50203861521336e-10,"BP",FALSE
"9178","GO:0040008","regulation of growth",4.95619519824092e-06,0.000309442615972665,"BP",FALSE
"9179","GO:0040009","regulation of growth rate",0.136621750508048,0.172444432788499,"BP",FALSE
"9180","GO:0040010","positive regulation of growth rate",0.671078615971987,NA,"BP",FALSE
"9181","GO:0040011","locomotion",7.88213567417438e-27,1.68211969134821e-21,"BP",FALSE
"9182","GO:0040012","regulation of locomotion",1.68850182124477e-19,1.36688429339843e-10,"BP",FALSE
"9183","GO:0040013","negative regulation of locomotion",2.74367551493764e-08,1.94955076004181e-07,"BP",FALSE
"9184","GO:0040014","regulation of multicellular organism growth",0.00920671044235204,0.585402828243329,"BP",FALSE
"9185","GO:0040015","negative regulation of multicellular organism growth",0.135151200387667,0.154707895517242,"BP",FALSE
"9186","GO:0040016","embryonic cleavage",0.504149216356844,0.172444432788499,"BP",FALSE
"9187","GO:0040017","positive regulation of locomotion",1.11916013001272e-06,0.000186859935098366,"BP",FALSE
"9188","GO:0040018","positive regulation of multicellular organism growth",0.0144735473141196,0.788125902834886,"BP",FALSE
"9189","GO:0040019","positive regulation of embryonic development",0.0419819085678614,0.0926944386867724,"BP",FALSE
"9190","GO:0040020","regulation of meiotic nuclear division",0.216620277194263,0.0707146550793762,"BP",FALSE
"9191","GO:0040029","regulation of gene expression, epigenetic",0.928967473348104,0.400568043620774,"BP",FALSE
"9192","GO:0040030","regulation of molecular function, epigenetic",0.811368508284108,0.43272784962892,"BP",FALSE
"9193","GO:0040031","snRNA modification",0.979604105948236,NA,"BP",FALSE
"9194","GO:0040032","post-embryonic body morphogenesis",0.181866924909449,NA,"BP",FALSE
"9195","GO:0040033","negative regulation of translation, ncRNA-mediated",0.0188174402144218,0.817495083868002,"BP",FALSE
"9196","GO:0040034","regulation of development, heterochronic",0.0289443661691457,0.0660780915689834,"BP",FALSE
"9197","GO:0040036","regulation of fibroblast growth factor receptor signaling pathway",0.0429681700719556,1.12800584386078e-06,"BP",FALSE
"9198","GO:0040037","negative regulation of fibroblast growth factor receptor signaling pathway",0.125779277642808,0.00599387106462262,"BP",FALSE
"9199","GO:0040038","polar body extrusion after meiotic divisions",0.0682416221340642,0.779527458409776,"BP",FALSE
"9200","GO:0040040","thermosensory behavior",0.364098027311263,0.61128608063412,"BP",FALSE
"9201","GO:0042015","interleukin-20 binding",0.8909218417427,0.139974655288065,"MF",FALSE
"9202","GO:0042023","DNA endoreduplication",0.891826642328553,NA,"BP",FALSE
"9203","GO:0042025","host cell nucleus",0.733102216988422,0.412737185435653,"CC",FALSE
"9204","GO:0042026","protein refolding",0.0013100858478648,0.84218833878609,"BP",FALSE
"9205","GO:0042030","ATPase inhibitor activity",0.963982573858359,0.0679224735274366,"MF",FALSE
"9206","GO:0042033","chemokine biosynthetic process",0.18594804847876,0.115046205508595,"BP",FALSE
"9207","GO:0042035","regulation of cytokine biosynthetic process",0.00996242797586762,0.212868668686203,"BP",FALSE
"9208","GO:0042036","negative regulation of cytokine biosynthetic process",0.320385801267213,0.708541419582526,"BP",FALSE
"9209","GO:0042040","metal incorporation into metallo-molybdopterin complex",0.671078615971987,NA,"BP",FALSE
"9210","GO:0042043","neurexin family protein binding",0.18301298451746,0.977324863067391,"MF",FALSE
"9211","GO:0042044","fluid transport",0.0292704442698139,0.974157726405462,"BP",FALSE
"9212","GO:0042045","epithelial fluid transport",0.0438026968377474,0.588714411525042,"BP",FALSE
"9213","GO:0042048","olfactory behavior",0.344175425882947,0.621375589934979,"BP",FALSE
"9214","GO:0042051","compound eye photoreceptor development",0.891826642328553,NA,"BP",FALSE
"9215","GO:0042053","regulation of dopamine metabolic process",0.14900319176281,0.947711928161828,"BP",FALSE
"9216","GO:0042054","histone methyltransferase activity",0.363225615393482,0.114492550142308,"MF",FALSE
"9217","GO:0042056","chemoattractant activity",0.109496371836712,0.552089067694755,"MF",FALSE
"9218","GO:0042058","regulation of epidermal growth factor receptor signaling pathway",0.00165703738001799,0.378421697817302,"BP",FALSE
"9219","GO:0042059","negative regulation of epidermal growth factor receptor signaling pathway",0.188349525860283,0.679098115538256,"BP",FALSE
"9220","GO:0042060","wound healing",9.10768471424752e-10,0.000717546527267848,"BP",FALSE
"9221","GO:0042063","gliogenesis",1.01801845696498e-07,0.000202363593270178,"BP",FALSE
"9222","GO:0042069","regulation of catecholamine metabolic process",0.14900319176281,0.947711928161828,"BP",FALSE
"9223","GO:0042073","intraciliary transport",0.987660279709855,0.963617057630372,"BP",FALSE
"9224","GO:0042074","cell migration involved in gastrulation",0.027787931289274,0.185881816848124,"BP",FALSE
"9225","GO:0042078","germ-line stem cell division",0.510448726532564,0.678232110384398,"BP",FALSE
"9226","GO:0042088","T-helper 1 type immune response",0.656156168656612,0.173109895175071,"BP",FALSE
"9227","GO:0042089","cytokine biosynthetic process",0.00831156639906011,0.432949756538272,"BP",FALSE
"9228","GO:0042090","interleukin-12 biosynthetic process",0.13539693475589,0.290948836839286,"BP",FALSE
"9229","GO:0042091","interleukin-10 biosynthetic process",0.217277930176491,NA,"BP",FALSE
"9230","GO:0042092","type 2 immune response",0.318818123368662,0.15132165601596,"BP",FALSE
"9231","GO:0042093","T-helper cell differentiation",0.060288467313631,0.261951161870255,"BP",FALSE
"9232","GO:0042094","interleukin-2 biosynthetic process",0.169138421535592,0.992674194460272,"BP",FALSE
"9233","GO:0042095","interferon-gamma biosynthetic process",0.401444640739121,0.981133337415594,"BP",FALSE
"9234","GO:0042097","interleukin-4 biosynthetic process",0.569994106150772,NA,"BP",FALSE
"9235","GO:0042098","T cell proliferation",0.000876194865625271,0.981505358196647,"BP",FALSE
"9236","GO:0042100","B cell proliferation",0.157803424184067,0.392407041230305,"BP",FALSE
"9237","GO:0042101","T cell receptor complex",0.273988686850038,0.758271013054104,"CC",FALSE
"9238","GO:0042102","positive regulation of T cell proliferation",0.052493894169753,0.995422490063229,"BP",FALSE
"9239","GO:0042104","positive regulation of activated T cell proliferation",0.644303944124011,0.912843978058165,"BP",FALSE
"9240","GO:0042105","alpha-beta T cell receptor complex",0.505742510237046,NA,"CC",FALSE
"9241","GO:0042107","cytokine metabolic process",0.00831156639906011,0.432949756538272,"BP",FALSE
"9242","GO:0042108","positive regulation of cytokine biosynthetic process",0.030053837048671,0.80881502499416,"BP",FALSE
"9243","GO:0042109","lymphotoxin A biosynthetic process",0.811368508284108,NA,"BP",FALSE
"9244","GO:0042110","T cell activation",0.000636208099874757,0.404586907218785,"BP",FALSE
"9245","GO:0042113","B cell activation",0.0736183472584863,0.194122102578255,"BP",FALSE
"9246","GO:0042116","macrophage activation",6.47055990413061e-05,0.617246016940018,"BP",FALSE
"9247","GO:0042117","monocyte activation",0.203449149403981,0.44297929903744,"BP",FALSE
"9248","GO:0042118","endothelial cell activation",0.0210367896829004,0.0329685980255929,"BP",FALSE
"9249","GO:0042119","neutrophil activation",3.96509916205781e-05,0.902754928592249,"BP",FALSE
"9250","GO:0042126","nitrate metabolic process",0.979604105948236,0.733651140801098,"BP",FALSE
"9251","GO:0042127","regulation of cell population proliferation",7.05679109912416e-14,1.34542285606854e-10,"BP",FALSE
"9252","GO:0042129","regulation of T cell proliferation",0.00431293412694128,0.955880962268722,"BP",FALSE
"9253","GO:0042130","negative regulation of T cell proliferation",0.00989042555766654,0.557888205391581,"BP",FALSE
"9254","GO:0042131","thiamine phosphate phosphatase activity",0.42527783193605,NA,"MF",FALSE
"9255","GO:0042132","fructose 1,6-bisphosphate 1-phosphatase activity",0.38874581396307,NA,"MF",FALSE
"9256","GO:0042133","neurotransmitter metabolic process",0.0145818610260129,0.694818606692392,"BP",FALSE
"9257","GO:0042134","rRNA primary transcript binding",0.669706343579139,0.0297155042601348,"MF",FALSE
"9258","GO:0042135","neurotransmitter catabolic process",0.838533713124345,0.277924245441932,"BP",FALSE
"9259","GO:0042136","neurotransmitter biosynthetic process",0.00171839594824093,0.731990984410685,"BP",FALSE
"9260","GO:0042137","sequestering of neurotransmitter",0.077550971690302,NA,"BP",FALSE
"9261","GO:0042138","meiotic DNA double-strand break formation",0.988305412158741,0.779527458409776,"BP",FALSE
"9262","GO:0042147","retrograde transport, endosome to Golgi",0.758507927435727,0.766149186975514,"BP",FALSE
"9263","GO:0042148","strand invasion",0.937968763233081,0.61128608063412,"BP",FALSE
"9264","GO:0042149","cellular response to glucose starvation",0.852546624629858,0.0235125953094829,"BP",FALSE
"9265","GO:0042157","lipoprotein metabolic process",0.633957662265565,0.509464111955821,"BP",FALSE
"9266","GO:0042158","lipoprotein biosynthetic process",0.911877052414921,0.585402828243329,"BP",FALSE
"9267","GO:0042159","lipoprotein catabolic process",0.23660612202662,0.576857564780922,"BP",FALSE
"9268","GO:0042160","lipoprotein modification",0.390498831347745,NA,"BP",FALSE
"9269","GO:0042161","lipoprotein oxidation",0.390498831347745,NA,"BP",FALSE
"9270","GO:0042162","telomeric DNA binding",0.975440630424178,0.981295326483328,"MF",FALSE
"9271","GO:0042163","interleukin-12 beta subunit binding",0.42527783193605,NA,"MF",FALSE
"9272","GO:0042164","interleukin-12 alpha subunit binding",0.810186608387173,NA,"MF",FALSE
"9273","GO:0042165","neurotransmitter binding",0.0608527525620476,0.886263304806301,"MF",FALSE
"9274","GO:0042166","acetylcholine binding",0.0166728121316447,0.883991813445384,"MF",FALSE
"9275","GO:0042167","heme catabolic process",0.634988211435104,0.137144060881886,"BP",FALSE
"9276","GO:0042168","heme metabolic process",0.891405088140633,0.827221000499504,"BP",FALSE
"9277","GO:0042169","SH2 domain binding",0.0642906744251277,0.210298667695988,"MF",FALSE
"9278","GO:0042171","lysophosphatidic acid acyltransferase activity",0.766177618006746,0.864015538707954,"MF",FALSE
"9279","GO:0042175","nuclear outer membrane-endoplasmic reticulum membrane network",0.0196470412662048,0.953031406518714,"CC",FALSE
"9280","GO:0042176","regulation of protein catabolic process",0.265174131830325,0.099858706567193,"BP",FALSE
"9281","GO:0042177","negative regulation of protein catabolic process",0.701748406300251,0.213842561161729,"BP",FALSE
"9282","GO:0042178","xenobiotic catabolic process",0.539932913729279,0.588714411525042,"BP",FALSE
"9283","GO:0042180","cellular ketone metabolic process",0.186198304957794,0.392600619019149,"BP",FALSE
"9284","GO:0042181","ketone biosynthetic process",0.366071181378018,0.598094844779344,"BP",FALSE
"9285","GO:0042182","ketone catabolic process",0.94839023125228,0.475716317917689,"BP",FALSE
"9286","GO:0042197","halogenated hydrocarbon metabolic process",0.426472770440719,NA,"BP",FALSE
"9287","GO:0042214","terpene metabolic process",0.124130237649974,0.345717927884202,"BP",FALSE
"9288","GO:0042219","cellular modified amino acid catabolic process",0.233507915039605,0.889138254301165,"BP",FALSE
"9289","GO:0042220","response to cocaine",0.000113779909181729,0.714115928594696,"BP",FALSE
"9290","GO:0042221","response to chemical",1.91728384646794e-25,1.81256486679464e-05,"BP",FALSE
"9291","GO:0042222","interleukin-1 biosynthetic process",0.0285552925263909,0.44297929903744,"BP",FALSE
"9292","GO:0042223","interleukin-3 biosynthetic process",0.426472770440719,NA,"BP",FALSE
"9293","GO:0042226","interleukin-6 biosynthetic process",0.576583901337341,0.337176250409993,"BP",FALSE
"9294","GO:0042228","interleukin-8 biosynthetic process",0.267981897056263,0.580570630937731,"BP",FALSE
"9295","GO:0042231","interleukin-13 biosynthetic process",0.108940576033687,0.206937182321715,"BP",FALSE
"9296","GO:0042234","interleukin-16 biosynthetic process",0.426472770440719,NA,"BP",FALSE
"9297","GO:0042241","interleukin-18 biosynthetic process",NA,0.530416300971639,"BP",FALSE
"9298","GO:0042245","RNA repair",NA,0.314724123356556,"BP",FALSE
"9299","GO:0042246","tissue regeneration",0.000755611524273644,0.0035722999833831,"BP",FALSE
"9300","GO:0042249","establishment of planar polarity of embryonic epithelium",0.452616017741764,0.398994001862622,"BP",FALSE
"9301","GO:0042253","granulocyte macrophage colony-stimulating factor biosynthetic process",0.390498831347745,NA,"BP",FALSE
"9302","GO:0042254","ribosome biogenesis",NA,0.99843347964618,"BP",FALSE
"9303","GO:0042255","ribosome assembly",0.999999992949634,0.994582272906635,"BP",FALSE
"9304","GO:0042256","mature ribosome assembly",NA,0.61128608063412,"BP",FALSE
"9305","GO:0042262","DNA protection",0.96442994091982,0.276555931882727,"BP",FALSE
"9306","GO:0042264","peptidyl-aspartic acid hydroxylation",0.811368508284108,NA,"BP",FALSE
"9307","GO:0042267","natural killer cell mediated cytotoxicity",0.0144735473141196,0.943234076083095,"BP",FALSE
"9308","GO:0042268","regulation of cytolysis",0.426472770440719,NA,"BP",FALSE
"9309","GO:0042269","regulation of natural killer cell mediated cytotoxicity",0.0572342314747009,0.857552623185948,"BP",FALSE
"9310","GO:0042270","protection from natural killer cell mediated cytotoxicity",0.671078615971987,NA,"BP",FALSE
"9311","GO:0042271","susceptibility to natural killer cell mediated cytotoxicity",0.510448726532564,0.678232110384398,"BP",FALSE
"9312","GO:0042273","ribosomal large subunit biogenesis",0.999999988826018,0.969652464806966,"BP",FALSE
"9313","GO:0042274","ribosomal small subunit biogenesis",0.999999991853934,0.971700466940493,"BP",FALSE
"9314","GO:0042276","error-prone translesion synthesis",0.998398028015958,0.935839905514641,"BP",FALSE
"9315","GO:0042277","peptide binding",2.96114741604348e-06,0.522323334233096,"MF",FALSE
"9316","GO:0042278","purine nucleoside metabolic process",0.280546710670889,0.838331079272767,"BP",FALSE
"9317","GO:0042282","hydroxymethylglutaryl-CoA reductase activity",0.669706343579139,NA,"MF",FALSE
"9318","GO:0042284","sphingolipid delta-4 desaturase activity",0.669706343579139,NA,"MF",TRUE
