"","GOID","Ontology.ATAC","Pvalue.ATAC","Term.ATAC","lipid.related"
"4438","GO:0046629","BP",0.425093090908106,"gamma-delta T cell activation",FALSE
"4439","GO:0046631","BP",0.857845197652288,"alpha-beta T cell activation",FALSE
"4440","GO:0046632","BP",0.935040279072285,"alpha-beta T cell differentiation",FALSE
"4441","GO:0046643","BP",0.322574197144041,"regulation of gamma-delta T cell activation",FALSE
"4442","GO:0046645","BP",0.249436597908758,"positive regulation of gamma-delta T cell activation",FALSE
"4443","GO:0046649","BP",0.0917555642097109,"lymphocyte activation",FALSE
"4444","GO:0046651","BP",0.397653721703588,"lymphocyte proliferation",FALSE
"4445","GO:0046658","CC",0.479320835696181,"anchored component of plasma membrane",FALSE
"4446","GO:0046660","BP",0.227894068876583,"female sex differentiation",FALSE
"4447","GO:0046661","BP",0.244469640293438,"male sex differentiation",FALSE
"4448","GO:0046676","BP",0.145191750519286,"negative regulation of insulin secretion",FALSE
"4449","GO:0046677","BP",0.789873519856638,"response to antibiotic",FALSE
"4450","GO:0046683","BP",0.871537292654883,"response to organophosphorus",FALSE
"4451","GO:0046685","BP",0.66972930936983,"response to arsenic-containing substance",FALSE
"4452","GO:0046688","BP",0.231742225651041,"response to copper ion",FALSE
"4453","GO:0046696","CC",0.0407507938798527,"lipopolysaccharide receptor complex",FALSE
"4454","GO:0046697","BP",0.541264185123578,"decidualization",FALSE
"4455","GO:0046700","BP",0.67036150002029,"heterocycle catabolic process",FALSE
"4456","GO:0046710","BP",0.249436597908758,"GDP metabolic process",FALSE
"4457","GO:0046716","BP",0.626411786190403,"muscle cell cellular homeostasis",FALSE
"4458","GO:0046717","BP",0.802163177476375,"acid secretion",FALSE
"4459","GO:0046718","BP",0.765608801857853,"viral entry into host cell",FALSE
"4460","GO:0046777","BP",0.133919054374709,"protein autophosphorylation",FALSE
"4461","GO:0046785","BP",0.180672031932661,"microtubule polymerization",FALSE
"4462","GO:0046790","MF",0.366444367123329,"virion binding",FALSE
"4463","GO:0046822","BP",0.95519367330874,"regulation of nucleocytoplasmic transport",FALSE
"4464","GO:0046847","BP",0.0586225778003762,"filopodium assembly",FALSE
"4465","GO:0046849","BP",0.953305114403456,"bone remodeling",FALSE
"4466","GO:0046872","MF",0.37327831674627,"metal ion binding",FALSE
"4467","GO:0046873","MF",0.924250778182518,"metal ion transmembrane transporter activity",FALSE
"4468","GO:0046879","BP",0.24473893290529,"hormone secretion",FALSE
"4469","GO:0046880","BP",0.201826269357797,"regulation of follicle-stimulating hormone secretion",FALSE
"4470","GO:0046881","BP",0.201826269357797,"positive regulation of follicle-stimulating hormone secretion",FALSE
"4471","GO:0046883","BP",0.207813528787912,"regulation of hormone secretion",FALSE
"4472","GO:0046884","BP",0.233889917356196,"follicle-stimulating hormone secretion",FALSE
"4473","GO:0046885","BP",0.0360823383464341,"regulation of hormone biosynthetic process",FALSE
"4474","GO:0046886","BP",0.0236730710406464,"positive regulation of hormone biosynthetic process",FALSE
"4475","GO:0046887","BP",0.164742869662706,"positive regulation of hormone secretion",FALSE
"4476","GO:0046888","BP",0.0711071018228901,"negative regulation of hormone secretion",FALSE
"4477","GO:0046889","BP",0.0623738289067731,"positive regulation of lipid biosynthetic process",TRUE
"4478","GO:0046890","BP",0.0309495952952749,"regulation of lipid biosynthetic process",TRUE
"4479","GO:0046902","BP",0.319856102030338,"regulation of mitochondrial membrane permeability",FALSE
"4480","GO:0046903","BP",0.52661890821395,"secretion",FALSE
"4481","GO:0046904","MF",0.0795995020361681,"calcium oxalate binding",FALSE
"4482","GO:0046906","MF",0.877178344092608,"tetrapyrrole binding",FALSE
"4483","GO:0046907","BP",0.984977646830024,"intracellular transport",FALSE
"4484","GO:0046911","MF",0.040622984188158,"metal chelating activity",FALSE
"4485","GO:0046914","MF",0.106329369715969,"transition metal ion binding",FALSE
"4486","GO:0046916","BP",0.680443972447025,"cellular transition metal ion homeostasis",FALSE
"4487","GO:0046928","BP",0.622650552076261,"regulation of neurotransmitter secretion",FALSE
"4488","GO:0046939","BP",0.717266517450087,"nucleotide phosphorylation",FALSE
"4489","GO:0046942","BP",0.91172067999813,"carboxylic acid transport",FALSE
"4490","GO:0046943","MF",0.938237480154537,"carboxylic acid transmembrane transporter activity",FALSE
"4491","GO:0046949","BP",0.0196937293977889,"fatty-acyl-CoA biosynthetic process",TRUE
"4492","GO:0046950","BP",0.16842408576826,"cellular ketone body metabolic process",FALSE
"4493","GO:0046951","BP",0.15120371479826,"ketone body biosynthetic process",FALSE
"4494","GO:0046965","MF",0.0192215211741242,"retinoid X receptor binding",FALSE
"4495","GO:0046966","MF",0.526264637041165,"thyroid hormone receptor binding",FALSE
"4496","GO:0046972","MF",0.252023603896038,"histone acetyltransferase activity (H4-K16 specific)",FALSE
"4497","GO:0046974","MF",0.036981758198914,"histone methyltransferase activity (H3-K9 specific)",FALSE
"4498","GO:0046975","MF",0.0324840949753299,"histone methyltransferase activity (H3-K36 specific)",FALSE
"4499","GO:0046982","MF",0.609703302865156,"protein heterodimerization activity",FALSE
"4500","GO:0046983","MF",0.465815394243895,"protein dimerization activity",FALSE
"4501","GO:0046984","BP",0.115688502199175,"regulation of hemoglobin biosynthetic process",FALSE
"4502","GO:0046985","BP",0.078691042477851,"positive regulation of hemoglobin biosynthetic process",FALSE
"4503","GO:0047429","MF",0.366444367123329,"nucleoside-triphosphate diphosphatase activity",FALSE
"4504","GO:0047485","MF",0.310007528563234,"protein N-terminus binding",FALSE
"4505","GO:0047496","BP",0.423644442252082,"vesicle transport along microtubule",FALSE
"4506","GO:0047555","MF",0.392208631036929,"3',5'-cyclic-GMP phosphodiesterase activity",FALSE
"4507","GO:0047696","MF",0.0795995020361681,"beta-adrenergic receptor kinase activity",FALSE
"4508","GO:0047726","MF",0.0205215695832317,"iron-cytochrome-c reductase activity",FALSE
"4509","GO:0047760","MF",0.0795995020361681,"butyrate-CoA ligase activity",FALSE
"4510","GO:0048002","BP",0.856499890259667,"antigen processing and presentation of peptide antigen",FALSE
"4511","GO:0048008","BP",0.045780307203169,"platelet-derived growth factor receptor signaling pathway",FALSE
"4512","GO:0048009","BP",0.344335410651059,"insulin-like growth factor receptor signaling pathway",FALSE
"4513","GO:0048010","BP",0.394464064325138,"vascular endothelial growth factor receptor signaling pathway",FALSE
"4514","GO:0048011","BP",0.586016064073789,"neurotrophin TRK receptor signaling pathway",FALSE
"4515","GO:0048012","BP",0.362997701283182,"hepatocyte growth factor receptor signaling pathway",FALSE
"4516","GO:0048013","BP",0.403620077094008,"ephrin receptor signaling pathway",FALSE
"4517","GO:0048015","BP",0.2063181636673,"phosphatidylinositol-mediated signaling",FALSE
"4518","GO:0048016","BP",0.194947822777779,"inositol phosphate-mediated signaling",FALSE
"4519","GO:0048017","BP",0.223675869025266,"inositol lipid-mediated signaling",TRUE
"4520","GO:0048018","MF",0.209496309002323,"receptor ligand activity",FALSE
"4521","GO:0048019","MF",0.282429172183109,"receptor antagonist activity",FALSE
"4522","GO:0048021","BP",0.00314218003351708,"regulation of melanin biosynthetic process",FALSE
"4523","GO:0048022","BP",0.00239601670849519,"negative regulation of melanin biosynthetic process",FALSE
"4524","GO:0048023","BP",0.16842408576826,"positive regulation of melanin biosynthetic process",FALSE
"4525","GO:0048024","BP",0.522973993309153,"regulation of mRNA splicing, via spliceosome",FALSE
"4526","GO:0048025","BP",0.413177018276405,"negative regulation of mRNA splicing, via spliceosome",FALSE
"4527","GO:0048026","BP",0.459412380664545,"positive regulation of mRNA splicing, via spliceosome",FALSE
"4528","GO:0048029","MF",0.906556643549546,"monosaccharide binding",FALSE
"4529","GO:0048038","MF",0.3116015572854,"quinone binding",FALSE
"4530","GO:0048041","BP",0.537693046899752,"focal adhesion assembly",FALSE
"4531","GO:0048048","BP",7.45661044028668e-07,"embryonic eye morphogenesis",FALSE
"4532","GO:0048066","BP",0.050876519824612,"developmental pigmentation",FALSE
"4533","GO:0048070","BP",0.0288172912173382,"regulation of developmental pigmentation",FALSE
"4534","GO:0048087","BP",0.249436597908758,"positive regulation of developmental pigmentation",FALSE
"4535","GO:0048096","BP",0.294213526744222,"chromatin-mediated maintenance of transcription",FALSE
"4536","GO:0048101","MF",0.060312825930311,"calcium- and calmodulin-regulated 3',5'-cyclic-GMP phosphodiesterase activity",FALSE
"4537","GO:0048103","BP",0.308538895755848,"somatic stem cell division",FALSE
"4538","GO:0048104","BP",0.115688502199175,"establishment of body hair or bristle planar orientation",FALSE
"4539","GO:0048105","BP",0.115688502199175,"establishment of body hair planar orientation",FALSE
"4540","GO:0048143","BP",0.448205943010205,"astrocyte activation",FALSE
"4541","GO:0048144","BP",0.210831343724024,"fibroblast proliferation",FALSE
"4542","GO:0048145","BP",0.203645154850768,"regulation of fibroblast proliferation",FALSE
"4543","GO:0048146","BP",0.45126291740393,"positive regulation of fibroblast proliferation",FALSE
"4544","GO:0048147","BP",0.437545746648756,"negative regulation of fibroblast proliferation",FALSE
"4545","GO:0048148","BP",0.413177018276405,"behavioral response to cocaine",FALSE
"4546","GO:0048156","MF",0.183932684489398,"tau protein binding",FALSE
"4547","GO:0048165","BP",0.0973788509468602,"fused antrum stage",FALSE
"4548","GO:0048167","BP",0.0391960058134247,"regulation of synaptic plasticity",FALSE
"4549","GO:0048168","BP",0.00556514830795075,"regulation of neuronal synaptic plasticity",FALSE
"4550","GO:0048169","BP",0.000558542178246701,"regulation of long-term neuronal synaptic plasticity",FALSE
"4551","GO:0048170","BP",0.15120371479826,"positive regulation of long-term neuronal synaptic plasticity",FALSE
"4552","GO:0048172","BP",0.179751590496636,"regulation of short-term neuronal synaptic plasticity",FALSE
"4553","GO:0048179","CC",0.0138319202489966,"activin receptor complex",FALSE
"4554","GO:0048185","MF",0.00651201735754967,"activin binding",FALSE
"4555","GO:0048193","BP",0.534218341128579,"Golgi vesicle transport",FALSE
"4556","GO:0048194","BP",0.869102038168202,"Golgi vesicle budding",FALSE
"4557","GO:0048199","BP",0.857866190943796,"vesicle targeting, to, from or within Golgi",FALSE
"4558","GO:0048200","BP",0.15120371479826,"Golgi transport vesicle coating",FALSE
"4559","GO:0048205","BP",0.15120371479826,"COPI coating of Golgi vesicle",FALSE
"4560","GO:0048210","BP",0.133627630104689,"Golgi vesicle fusion to target membrane",FALSE
"4561","GO:0048232","BP",0.597576557318032,"male gamete generation",FALSE
"4562","GO:0048246","BP",0.719791811627494,"macrophage chemotaxis",FALSE
"4563","GO:0048247","BP",0.701973329302428,"lymphocyte chemotaxis",FALSE
"4564","GO:0048251","BP",0.336325290280537,"elastic fiber assembly",FALSE
"4565","GO:0048255","BP",0.131189634929374,"mRNA stabilization",FALSE
"4566","GO:0048259","BP",0.953305114403456,"regulation of receptor-mediated endocytosis",FALSE
"4567","GO:0048260","BP",0.806469078087096,"positive regulation of receptor-mediated endocytosis",FALSE
"4568","GO:0048262","BP",0.239263069096655,"determination of dorsal/ventral asymmetry",FALSE
"4569","GO:0048264","BP",0.0668727666532856,"determination of ventral identity",FALSE
"4570","GO:0048278","BP",0.621103240208253,"vesicle docking",FALSE
"4571","GO:0048284","BP",0.740721246553628,"organelle fusion",FALSE
"4572","GO:0048285","BP",0.886559119548764,"organelle fission",FALSE
"4573","GO:0048286","BP",0.437545746648756,"lung alveolus development",FALSE
"4574","GO:0048291","BP",0.249436597908758,"isotype switching to IgG isotypes",FALSE
"4575","GO:0048305","BP",0.436767773064008,"immunoglobulin secretion",FALSE
"4576","GO:0048306","MF",0.157848242066585,"calcium-dependent protein binding",FALSE
"4577","GO:0048308","BP",0.249436597908758,"organelle inheritance",FALSE
"4578","GO:0048313","BP",0.249436597908758,"Golgi inheritance",FALSE
"4579","GO:0048318","BP",0.0506822535465592,"axial mesoderm development",FALSE
"4580","GO:0048332","BP",0.000491429631457891,"mesoderm morphogenesis",FALSE
"4581","GO:0048333","BP",0.0408873585722431,"mesodermal cell differentiation",FALSE
"4582","GO:0048339","BP",0.0288172912173382,"paraxial mesoderm development",FALSE
"4583","GO:0048340","BP",0.0456494461726092,"paraxial mesoderm morphogenesis",FALSE
"4584","GO:0048341","BP",0.0236730710406464,"paraxial mesoderm formation",FALSE
"4585","GO:0048365","MF",0.529499020715645,"Rac GTPase binding",FALSE
"4586","GO:0048368","BP",0.610748194590857,"lateral mesoderm development",FALSE
"4587","GO:0048382","BP",0.150949164729711,"mesendoderm development",FALSE
"4588","GO:0048384","BP",0.159657391324924,"retinoic acid receptor signaling pathway",FALSE
"4589","GO:0048389","BP",0.00583059468528606,"intermediate mesoderm development",FALSE
"4590","GO:0048390","BP",0.0596172860355123,"intermediate mesoderm morphogenesis",FALSE
"4591","GO:0048391","BP",0.0596172860355123,"intermediate mesoderm formation",FALSE
"4592","GO:0048392","BP",0.0596172860355123,"intermediate mesodermal cell differentiation",FALSE
"4593","GO:0048407","MF",0.339590660156295,"platelet-derived growth factor binding",FALSE
"4594","GO:0048468","BP",3.23277066572848e-06,"cell development",FALSE
"4595","GO:0048469","BP",0.0330303299902047,"cell maturation",FALSE
"4596","GO:0048471","CC",0.610924892144477,"perinuclear region of cytoplasm",FALSE
"4597","GO:0048475","CC",0.428497163104425,"coated membrane",FALSE
"4598","GO:0048477","BP",0.811158883533771,"oogenesis",FALSE
"4599","GO:0048483","BP",0.00556514830795075,"autonomic nervous system development",FALSE
"4600","GO:0048484","BP",0.502013074193667,"enteric nervous system development",FALSE
"4601","GO:0048485","BP",0.0628680105291845,"sympathetic nervous system development",FALSE
"4602","GO:0048486","BP",0.0531339334933076,"parasympathetic nervous system development",FALSE
"4603","GO:0048487","MF",0.0990979547356627,"beta-tubulin binding",FALSE
"4604","GO:0048488","BP",0.275523088230789,"synaptic vesicle endocytosis",FALSE
"4605","GO:0048489","BP",0.380927092835449,"synaptic vesicle transport",FALSE
"4606","GO:0048490","BP",0.375930156963989,"anterograde synaptic vesicle transport",FALSE
"4607","GO:0048495","MF",0.339590660156295,"Roundabout binding",FALSE
"4608","GO:0048505","BP",0.00531029929487556,"regulation of timing of cell differentiation",FALSE
"4609","GO:0048511","BP",0.211747113678034,"rhythmic process",FALSE
"4610","GO:0048512","BP",0.03336696348109,"circadian behavior",FALSE
"4611","GO:0048513","BP",3.01556891353045e-06,"animal organ development",FALSE
"4612","GO:0048514","BP",0.00318708610575826,"blood vessel morphogenesis",FALSE
"4613","GO:0048515","BP",0.96355295064854,"spermatid differentiation",FALSE
"4614","GO:0048518","BP",1.7023252262507e-05,"positive regulation of biological process",FALSE
"4615","GO:0048519","BP",1.24051425116311e-07,"negative regulation of biological process",FALSE
"4616","GO:0048520","BP",0.246795537309789,"positive regulation of behavior",FALSE
"4617","GO:0048521","BP",0.512129243226051,"negative regulation of behavior",FALSE
"4618","GO:0048522","BP",1.06759886463248e-05,"positive regulation of cellular process",FALSE
"4619","GO:0048523","BP",3.00630259044897e-09,"negative regulation of cellular process",FALSE
"4620","GO:0048524","BP",0.589360438448689,"positive regulation of viral process",FALSE
"4621","GO:0048525","BP",0.932304797769046,"negative regulation of viral process",FALSE
"4622","GO:0048534","BP",0.0205987169760077,"hematopoietic or lymphoid organ development",FALSE
"4623","GO:0048536","BP",0.224236704978958,"spleen development",FALSE
"4624","GO:0048537","BP",0.279592110240009,"mucosa-associated lymphoid tissue development",FALSE
"4625","GO:0048538","BP",0.00807325697975797,"thymus development",FALSE
"4626","GO:0048539","BP",0.15120371479826,"bone marrow development",FALSE
"4627","GO:0048541","BP",0.279592110240009,"Peyer's patch development",FALSE
"4628","GO:0048545","BP",0.010797449142117,"response to steroid hormone",FALSE
"4629","GO:0048546","BP",0.000354441154311147,"digestive tract morphogenesis",FALSE
"4630","GO:0048548","BP",0.249436597908758,"regulation of pinocytosis",FALSE
"4631","GO:0048549","BP",0.201826269357797,"positive regulation of pinocytosis",FALSE
"4632","GO:0048557","BP",0.00264987313054698,"embryonic digestive tract morphogenesis",FALSE
"4633","GO:0048562","BP",4.11541864930186e-10,"embryonic organ morphogenesis",FALSE
"4634","GO:0048565","BP",3.28103911905695e-06,"digestive tract development",FALSE
"4635","GO:0048566","BP",0.00121986005452275,"embryonic digestive tract development",FALSE
"4636","GO:0048568","BP",2.46813763217816e-07,"embryonic organ development",FALSE
"4637","GO:0048570","BP",0.0288172912173382,"notochord morphogenesis",FALSE
"4638","GO:0048583","BP",0.000106283125311735,"regulation of response to stimulus",FALSE
"4639","GO:0048584","BP",0.03635095060082,"positive regulation of response to stimulus",FALSE
"4640","GO:0048585","BP",1.80229790008636e-05,"negative regulation of response to stimulus",FALSE
"4641","GO:0048588","BP",0.128878621373894,"developmental cell growth",FALSE
"4642","GO:0048589","BP",3.32295885612344e-06,"developmental growth",FALSE
"4643","GO:0048592","BP",2.0722070932308e-05,"eye morphogenesis",FALSE
"4644","GO:0048593","BP",4.03814212640409e-05,"camera-type eye morphogenesis",FALSE
"4645","GO:0048596","BP",2.57258677436768e-06,"embryonic camera-type eye morphogenesis",FALSE
"4646","GO:0048598","BP",2.34512229376929e-11,"embryonic morphogenesis",FALSE
"4647","GO:0048599","BP",0.871769707138827,"oocyte development",FALSE
"4648","GO:0048608","BP",0.0662072185464947,"reproductive structure development",FALSE
"4649","GO:0048609","BP",0.281559148030234,"multicellular organismal reproductive process",FALSE
"4650","GO:0048618","BP",0.0596172860355123,"post-embryonic foregut morphogenesis",FALSE
"4651","GO:0048634","BP",2.771008105776e-05,"regulation of muscle organ development",FALSE
"4652","GO:0048635","BP",0.00948933738458618,"negative regulation of muscle organ development",FALSE
"4653","GO:0048636","BP",0.000678755124260542,"positive regulation of muscle organ development",FALSE
"4654","GO:0048638","BP",0.00655511931072431,"regulation of developmental growth",FALSE
"4655","GO:0048639","BP",0.223675869025266,"positive regulation of developmental growth",FALSE
"4656","GO:0048640","BP",0.0066356642759029,"negative regulation of developmental growth",FALSE
"4657","GO:0048641","BP",0.430617596517133,"regulation of skeletal muscle tissue development",FALSE
"4658","GO:0048644","BP",0.124853201428998,"muscle organ morphogenesis",FALSE
"4659","GO:0048645","BP",1.11419779317134e-06,"animal organ formation",FALSE
"4660","GO:0048646","BP",0.000115363916143939,"anatomical structure formation involved in morphogenesis",FALSE
"4661","GO:0048659","BP",0.0183458678342332,"smooth muscle cell proliferation",FALSE
"4662","GO:0048660","BP",0.016253620145492,"regulation of smooth muscle cell proliferation",FALSE
"4663","GO:0048661","BP",0.0394531765446912,"positive regulation of smooth muscle cell proliferation",FALSE
"4664","GO:0048662","BP",0.380927092835449,"negative regulation of smooth muscle cell proliferation",FALSE
"4665","GO:0048663","BP",8.99595131202169e-06,"neuron fate commitment",FALSE
"4666","GO:0048664","BP",0.294213526744222,"neuron fate determination",FALSE
"4667","GO:0048665","BP",0.00137977599783159,"neuron fate specification",FALSE
"4668","GO:0048666","BP",0.000349887682711781,"neuron development",FALSE
"4669","GO:0048667","BP",6.68405159457836e-05,"cell morphogenesis involved in neuron differentiation",FALSE
"4670","GO:0048668","BP",0.395324912352289,"collateral sprouting",FALSE
"4671","GO:0048669","BP",0.336325290280537,"collateral sprouting in absence of injury",FALSE
"4672","GO:0048670","BP",0.299566654183439,"regulation of collateral sprouting",FALSE
"4673","GO:0048671","BP",0.308538895755848,"negative regulation of collateral sprouting",FALSE
"4674","GO:0048675","BP",0.103396156621223,"axon extension",FALSE
"4675","GO:0048678","BP",0.833388704229904,"response to axon injury",FALSE
"4676","GO:0048679","BP",0.708034988940586,"regulation of axon regeneration",FALSE
"4677","GO:0048680","BP",0.436767773064008,"positive regulation of axon regeneration",FALSE
"4678","GO:0048696","BP",0.294213526744222,"regulation of collateral sprouting in absence of injury",FALSE
"4679","GO:0048699","BP",3.5614455933885e-08,"generation of neurons",FALSE
"4680","GO:0048701","BP",0.017871816640517,"embryonic cranial skeleton morphogenesis",FALSE
"4681","GO:0048703","BP",0.03815190366895,"embryonic viscerocranium morphogenesis",FALSE
"4682","GO:0048704","BP",0.00313393275374444,"embryonic skeletal system morphogenesis",FALSE
"4683","GO:0048705","BP",0.00068210796698283,"skeletal system morphogenesis",FALSE
"4684","GO:0048706","BP",0.000407090687492454,"embryonic skeletal system development",FALSE
"4685","GO:0048708","BP",0.00142660686137549,"astrocyte differentiation",FALSE
"4686","GO:0048709","BP",0.000629181990150657,"oligodendrocyte differentiation",FALSE
"4687","GO:0048710","BP",0.00121986005452275,"regulation of astrocyte differentiation",FALSE
"4688","GO:0048711","BP",0.000314004046766774,"positive regulation of astrocyte differentiation",FALSE
"4689","GO:0048712","BP",0.375930156963989,"negative regulation of astrocyte differentiation",FALSE
"4690","GO:0048713","BP",0.0095870189393342,"regulation of oligodendrocyte differentiation",FALSE
"4691","GO:0048714","BP",0.502013074193667,"positive regulation of oligodendrocyte differentiation",FALSE
"4692","GO:0048715","BP",0.00202147425408198,"negative regulation of oligodendrocyte differentiation",FALSE
"4693","GO:0048729","BP",6.11048724256169e-05,"tissue morphogenesis",FALSE
"4694","GO:0048730","BP",0.0184358600401925,"epidermis morphogenesis",FALSE
"4695","GO:0048731","BP",6.73869055191877e-09,"system development",FALSE
"4696","GO:0048732","BP",7.0565836116946e-09,"gland development",FALSE
"4697","GO:0048733","BP",0.0236730710406464,"sebaceous gland development",FALSE
"4698","GO:0048736","BP",0.00103368711295575,"appendage development",FALSE
"4699","GO:0048738","BP",6.71503886678922e-05,"cardiac muscle tissue development",FALSE
"4700","GO:0048739","BP",0.470391769574612,"cardiac muscle fiber development",FALSE
"4701","GO:0048741","BP",0.484702338491432,"skeletal muscle fiber development",FALSE
"4702","GO:0048742","BP",0.0317830701728924,"regulation of skeletal muscle fiber development",FALSE
"4703","GO:0048745","BP",0.0628680105291845,"smooth muscle tissue development",FALSE
"4704","GO:0048747","BP",0.637172978557706,"muscle fiber development",FALSE
"4705","GO:0048749","BP",0.115688502199175,"compound eye development",FALSE
"4706","GO:0048752","BP",0.0136765521254399,"semicircular canal morphogenesis",FALSE
"4707","GO:0048753","BP",0.216750352443173,"pigment granule organization",FALSE
"4708","GO:0048754","BP",0.0162298951477007,"branching morphogenesis of an epithelial tube",FALSE
"4709","GO:0048755","BP",0.322574197144041,"branching morphogenesis of a nerve",FALSE
"4710","GO:0048762","BP",2.48619217117015e-05,"mesenchymal cell differentiation",FALSE
"4711","GO:0048770","CC",0.97815198321737,"pigment granule",FALSE
"4712","GO:0048771","BP",0.968641726338831,"tissue remodeling",FALSE
"4713","GO:0048786","CC",0.595012547208407,"presynaptic active zone",FALSE
"4714","GO:0048787","CC",0.707424488190883,"presynaptic active zone membrane",FALSE
"4715","GO:0048793","BP",0.000412289353242264,"pronephros development",FALSE
"4716","GO:0048794","BP",0.109876672698731,"swim bladder development",FALSE
"4717","GO:0048796","BP",0.16842408576826,"swim bladder maturation",FALSE
"4718","GO:0048798","BP",0.16842408576826,"swim bladder inflation",FALSE
"4719","GO:0048799","BP",0.329497234432878,"animal organ maturation",FALSE
"4720","GO:0048806","BP",0.423644442252082,"genitalia development",FALSE
"4721","GO:0048812","BP",0.000300735504331882,"neuron projection morphogenesis",FALSE
"4722","GO:0048813","BP",0.202196511151604,"dendrite morphogenesis",FALSE
"4723","GO:0048814","BP",0.380691837816374,"regulation of dendrite morphogenesis",FALSE
"4724","GO:0048818","BP",0.133627630104689,"positive regulation of hair follicle maturation",FALSE
"4725","GO:0048819","BP",0.185295924883214,"regulation of hair follicle maturation",FALSE
"4726","GO:0048820","BP",0.362997701283182,"hair follicle maturation",FALSE
"4727","GO:0048821","BP",0.577030607179826,"erythrocyte development",FALSE
"4728","GO:0048839","BP",0.000233861212249895,"inner ear development",FALSE
"4729","GO:0048840","BP",0.322042969264331,"otolith development",FALSE
"4730","GO:0048841","BP",0.109012207703908,"regulation of axon extension involved in axon guidance",FALSE
"4731","GO:0048843","BP",0.0500644937755441,"negative regulation of axon extension involved in axon guidance",FALSE
"4732","GO:0048844","BP",0.000388393226284773,"artery morphogenesis",FALSE
"4733","GO:0048845","BP",0.0969535330285261,"venous blood vessel morphogenesis",FALSE
"4734","GO:0048846","BP",0.179584042975296,"axon extension involved in axon guidance",FALSE
"4735","GO:0048850","BP",0.0105950372496891,"hypophysis morphogenesis",FALSE
"4736","GO:0048852","BP",0.016577533733663,"diencephalon morphogenesis",FALSE
"4737","GO:0048853","BP",0.0845080206943255,"forebrain morphogenesis",FALSE
"4738","GO:0048854","BP",0.242712002969311,"brain morphogenesis",FALSE
"4739","GO:0048855","BP",0.078691042477851,"adenohypophysis morphogenesis",FALSE
"4740","GO:0048856","BP",2.13406915094026e-08,"anatomical structure development",FALSE
"4741","GO:0048857","BP",0.0711071018228901,"neural nucleus development",FALSE
"4742","GO:0048858","BP",0.000245323758365573,"cell projection morphogenesis",FALSE
"4743","GO:0048859","BP",0.00957608103646888,"formation of anatomical boundary",FALSE
"4744","GO:0048861","BP",0.185295924883214,"leukemia inhibitory factor signaling pathway",FALSE
"4745","GO:0048863","BP",1.24081859257893e-05,"stem cell differentiation",FALSE
"4746","GO:0048864","BP",0.000140321202308353,"stem cell development",FALSE
"4747","GO:0048865","BP",0.375930156963989,"stem cell fate commitment",FALSE
"4748","GO:0048867","BP",0.0973788509468602,"stem cell fate determination",FALSE
"4749","GO:0048869","BP",1.5587638543667e-08,"cellular developmental process",FALSE
"4750","GO:0048870","BP",8.61290469283886e-06,"cell motility",FALSE
"4751","GO:0048871","BP",0.405076989476805,"multicellular organismal homeostasis",FALSE
"4752","GO:0048872","BP",0.230450423919909,"homeostasis of number of cells",FALSE
"4753","GO:0048873","BP",0.67644512463335,"homeostasis of number of cells within a tissue",FALSE
"4754","GO:0048878","BP",0.112993802202377,"chemical homeostasis",FALSE
"4755","GO:0048880","BP",7.644451077517e-06,"sensory system development",FALSE
"4756","GO:0048881","BP",0.0824151443629342,"mechanosensory lateral line system development",FALSE
"4757","GO:0048882","BP",0.0266366525399741,"lateral line development",FALSE
"4758","GO:0048883","BP",0.413177018276405,"neuromast primordium migration",FALSE
"4759","GO:0048884","BP",0.237304571600073,"neuromast development",FALSE
"4760","GO:0048885","BP",0.3497979164619,"neuromast deposition",FALSE
"4761","GO:0048886","BP",0.401014576536101,"neuromast hair cell differentiation",FALSE
"4762","GO:0048892","BP",0.264668543404844,"lateral line nerve development",FALSE
"4763","GO:0048895","BP",0.16842408576826,"lateral line nerve glial cell differentiation",FALSE
"4764","GO:0048897","BP",0.15120371479826,"myelination of lateral line nerve axons",FALSE
"4765","GO:0048898","BP",0.294213526744222,"anterior lateral line system development",FALSE
"4766","GO:0048909","BP",0.0973788509468602,"anterior lateral line nerve development",FALSE
"4767","GO:0048913","BP",0.078691042477851,"anterior lateral line nerve glial cell differentiation",FALSE
"4768","GO:0048914","BP",0.078691042477851,"myelination of anterior lateral line nerve axons",FALSE
"4769","GO:0048915","BP",0.0660045109232855,"posterior lateral line system development",FALSE
"4770","GO:0048916","BP",0.145191750519286,"posterior lateral line development",FALSE
"4771","GO:0048918","BP",0.185295924883214,"posterior lateral line nerve development",FALSE
"4772","GO:0048919","BP",0.550584849383419,"posterior lateral line neuromast development",FALSE
"4773","GO:0048920","BP",0.401014576536101,"posterior lateral line neuromast primordium migration",FALSE
"4774","GO:0048923","BP",0.201826269357797,"posterior lateral line neuromast hair cell differentiation",FALSE
"4775","GO:0048925","BP",0.0449382135068876,"lateral line system development",FALSE
"4776","GO:0048931","BP",0.15120371479826,"posterior lateral line nerve glial cell differentiation",FALSE
"4777","GO:0048932","BP",0.15120371479826,"myelination of posterior lateral line nerve axons",FALSE
"4778","GO:0048934","BP",0.187078943249618,"peripheral nervous system neuron differentiation",FALSE
"4779","GO:0048935","BP",0.187078943249618,"peripheral nervous system neuron development",FALSE
"4780","GO:0048936","BP",0.322574197144041,"peripheral nervous system neuron axonogenesis",FALSE
