GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	enrichment	padj
GO:0018992	0.530416300971639	1.60277777777778	0.688727308700599	1	4	germ-line sex determination	1387.125	0.845774630194517
GO:0018993	0.530416300971639	1.60277777777778	0.688727308700599	1	4	somatic sex determination	1387.125	0.845774630194517
GO:0090386	0.530416300971639	1.60277777777778	0.688727308700599	1	4	phagosome maturation involved in apoptotic cell clearance	1387.125	0.845774630194517
GO:0090387	0.530416300971639	1.60277777777778	0.688727308700599	1	4	phagolysosome assembly involved in apoptotic cell clearance	1387.125	0.845774630194517
GO:0018963	0.530416300971639	1.60277777777778	0.688727308700599	1	4	phthalate metabolic process	1387.125	0.845774630194517
GO:1905062	0.530416300971639	1.60277777777778	0.688727308700599	1	4	positive regulation of cardioblast proliferation	1387.125	0.845774630194517
GO:0071050	0.530416300971639	1.60277777777778	0.688727308700599	1	4	snoRNA polyadenylation	1387.125	0.845774630194517
GO:0090191	0.530416300971639	1.60277777777778	0.688727308700599	1	4	negative regulation of branching involved in ureteric bud morphogenesis	1387.125	0.845774630194517
GO:0097026	0.530416300971639	1.60277777777778	0.688727308700599	1	4	dendritic cell dendrite assembly	1387.125	0.845774630194517
GO:1901994	0.530416300971639	1.60277777777778	0.688727308700599	1	4	negative regulation of meiotic cell cycle phase transition	1387.125	0.845774630194517
GO:0044111	0.530416300971639	1.60277777777778	0.688727308700599	1	4	development involved in symbiotic interaction	1387.125	0.845774630194517
GO:0035087	0.530416300971639	1.60277777777778	0.688727308700599	1	4	siRNA loading onto RISC involved in RNA interference	1387.125	0.845774630194517
GO:0035021	0.530416300971639	1.60277777777778	0.688727308700599	1	4	negative regulation of Rac protein signal transduction	1387.125	0.845774630194517
GO:1905340	0.530416300971639	1.60277777777778	0.688727308700599	1	4	regulation of protein localization to kinetochore	1387.125	0.845774630194517
GO:1905342	0.530416300971639	1.60277777777778	0.688727308700599	1	4	positive regulation of protein localization to kinetochore	1387.125	0.845774630194517
GO:1905483	0.530416300971639	1.60277777777778	0.688727308700599	1	4	regulation of motor neuron migration	1387.125	0.845774630194517
GO:0071373	0.530416300971639	1.60277777777778	0.688727308700599	1	4	cellular response to luteinizing hormone stimulus	1387.125	0.845774630194517
GO:1905447	0.530416300971639	1.60277777777778	0.688727308700599	1	4	negative regulation of mitochondrial ATP synthesis coupled electron transport	1387.125	0.845774630194517
GO:0097376	0.530416300971639	1.60277777777778	0.688727308700599	1	4	interneuron axon guidance	1387.125	0.845774630194517
GO:1902044	0.530416300971639	1.60277777777778	0.688727308700599	1	4	regulation of Fas signaling pathway	1387.125	0.845774630194517
GO:0090500	0.530416300971639	1.60277777777778	0.688727308700599	1	4	endocardial cushion to mesenchymal transition	1387.125	0.845774630194517
GO:0044571	0.530416300971639	1.60277777777778	0.688727308700599	1	4	[2Fe-2S] cluster assembly	1387.125	0.845774630194517
GO:0097401	0.530416300971639	1.60277777777778	0.688727308700599	1	4	synaptic vesicle lumen acidification	1387.125	0.845774630194517
GO:0060083	0.530416300971639	1.60277777777778	0.688727308700599	1	4	smooth muscle contraction involved in micturition	1387.125	0.845774630194517
GO:0060003	0.530416300971639	1.60277777777778	0.688727308700599	1	4	copper ion export	1387.125	0.845774630194517
GO:0071725	0.530416300971639	1.60277777777778	0.688727308700599	1	4	response to triacyl bacterial lipopeptide	1387.125	0.845774630194517
GO:0071727	0.530416300971639	1.60277777777778	0.688727308700599	1	4	cellular response to triacyl bacterial lipopeptide	1387.125	0.845774630194517
GO:0071716	0.530416300971639	1.60277777777778	0.688727308700599	1	4	leukotriene transport	1387.125	0.845774630194517
GO:1905595	0.530416300971639	1.60277777777778	0.688727308700599	1	4	regulation of low-density lipoprotein particle receptor binding	1387.125	0.845774630194517
GO:0071898	0.530416300971639	1.60277777777778	0.688727308700599	1	4	regulation of estrogen receptor binding	1387.125	0.845774630194517
GO:0071899	0.530416300971639	1.60277777777778	0.688727308700599	1	4	negative regulation of estrogen receptor binding	1387.125	0.845774630194517
GO:1905550	0.530416300971639	1.60277777777778	0.688727308700599	1	4	regulation of protein localization to endoplasmic reticulum	1387.125	0.845774630194517
GO:1905552	0.530416300971639	1.60277777777778	0.688727308700599	1	4	positive regulation of protein localization to endoplasmic reticulum	1387.125	0.845774630194517
GO:1905553	0.530416300971639	1.60277777777778	0.688727308700599	1	4	regulation of blood vessel branching	1387.125	0.845774630194517
GO:0035778	0.530416300971639	1.60277777777778	0.688727308700599	1	4	pronephric nephron tubule epithelial cell differentiation	1387.125	0.845774630194517
GO:0060309	0.530416300971639	1.60277777777778	0.688727308700599	1	4	elastin catabolic process	1387.125	0.845774630194517
GO:0001828	0.530416300971639	1.60277777777778	0.688727308700599	1	4	inner cell mass cellular morphogenesis	1387.125	0.845774630194517
GO:0071554	0.530416300971639	1.60277777777778	0.688727308700599	1	4	cell wall organization or biogenesis	1387.125	0.845774630194517
GO:0001834	0.530416300971639	1.60277777777778	0.688727308700599	1	4	trophectodermal cell proliferation	1387.125	0.845774630194517
GO:0035822	0.530416300971639	1.60277777777778	0.688727308700599	1	4	gene conversion	1387.125	0.845774630194517
GO:1902226	0.530416300971639	1.60277777777778	0.688727308700599	1	4	regulation of macrophage colony-stimulating factor signaling pathway	1387.125	0.845774630194517
GO:0071630	0.530416300971639	1.60277777777778	0.688727308700599	1	4	nuclear protein quality control by the ubiquitin-proteasome system	1387.125	0.845774630194517
GO:0035521	0.530416300971639	1.60277777777778	0.688727308700599	1	4	monoubiquitinated histone deubiquitination	1387.125	0.845774630194517
GO:0035522	0.530416300971639	1.60277777777778	0.688727308700599	1	4	monoubiquitinated histone H2A deubiquitination	1387.125	0.845774630194517
GO:0032483	0.530416300971639	1.60277777777778	0.688727308700599	1	4	regulation of Rab protein signal transduction	1387.125	0.845774630194517
GO:0051030	0.530416300971639	1.60277777777778	0.688727308700599	1	4	snRNA transport	1387.125	0.845774630194517
GO:1902714	0.530416300971639	1.60277777777778	0.688727308700599	1	4	negative regulation of interferon-gamma secretion	1387.125	0.845774630194517
GO:0035674	0.530416300971639	1.60277777777778	0.688727308700599	1	4	tricarboxylic acid transmembrane transport	1387.125	0.845774630194517
GO:1902871	0.530416300971639	1.60277777777778	0.688727308700599	1	4	positive regulation of amacrine cell differentiation	1387.125	0.845774630194517
GO:0039014	0.530416300971639	1.60277777777778	0.688727308700599	1	4	cell differentiation involved in pronephros development	1387.125	0.845774630194517
GO:0032263	0.530416300971639	1.60277777777778	0.688727308700599	1	4	GMP salvage	1387.125	0.845774630194517
GO:0060741	0.530416300971639	1.60277777777778	0.688727308700599	1	4	prostate gland stromal morphogenesis	1387.125	0.845774630194517
GO:2000098	0.530416300971639	1.60277777777778	0.688727308700599	1	4	negative regulation of smooth muscle cell-matrix adhesion	1387.125	0.845774630194517
GO:0060738	0.530416300971639	1.60277777777778	0.688727308700599	1	4	epithelial-mesenchymal signaling involved in prostate gland development	1387.125	0.845774630194517
GO:2000041	0.530416300971639	1.60277777777778	0.688727308700599	1	4	negative regulation of planar cell polarity pathway involved in axis elongation	1387.125	0.845774630194517
GO:0001997	0.530416300971639	1.60277777777778	0.688727308700599	1	4	positive regulation of the force of heart contraction by epinephrine-norepinephrine	1387.125	0.845774630194517
GO:0032741	0.530416300971639	1.60277777777778	0.688727308700599	1	4	positive regulation of interleukin-18 production	1387.125	0.845774630194517
GO:0051387	0.530416300971639	1.60277777777778	0.688727308700599	1	4	negative regulation of neurotrophin TRK receptor signaling pathway	1387.125	0.845774630194517
GO:1902630	0.530416300971639	1.60277777777778	0.688727308700599	1	4	regulation of membrane hyperpolarization	1387.125	0.845774630194517
GO:0048855	0.530416300971639	1.60277777777778	0.688727308700599	1	4	adenohypophysis morphogenesis	1387.125	0.845774630194517
GO:0051176	0.530416300971639	1.60277777777778	0.688727308700599	1	4	positive regulation of sulfur metabolic process	1387.125	0.845774630194517
GO:0072045	0.530416300971639	1.60277777777778	0.688727308700599	1	4	convergent extension involved in nephron morphogenesis	1387.125	0.845774630194517
GO:2000467	0.530416300971639	1.60277777777778	0.688727308700599	1	4	positive regulation of glycogen (starch) synthase activity	1387.125	0.845774630194517
GO:0002030	0.530416300971639	1.60277777777778	0.688727308700599	1	4	inhibitory G protein-coupled receptor phosphorylation	1387.125	0.845774630194517
GO:0002035	0.530416300971639	1.60277777777778	0.688727308700599	1	4	brain renin-angiotensin system	1387.125	0.845774630194517
GO:1902957	0.530416300971639	1.60277777777778	0.688727308700599	1	4	negative regulation of mitochondrial electron transport, NADH to ubiquinone	1387.125	0.845774630194517
GO:2000448	0.530416300971639	1.60277777777778	0.688727308700599	1	4	positive regulation of macrophage migration inhibitory factor signaling pathway	1387.125	0.845774630194517
GO:2000437	0.530416300971639	1.60277777777778	0.688727308700599	1	4	regulation of monocyte extravasation	1387.125	0.845774630194517
GO:2000409	0.530416300971639	1.60277777777778	0.688727308700599	1	4	positive regulation of T cell extravasation	1387.125	0.845774630194517
GO:0051758	0.530416300971639	1.60277777777778	0.688727308700599	1	4	homologous chromosome movement towards spindle pole in meiosis I anaphase	1387.125	0.845774630194517
GO:2000156	0.530416300971639	1.60277777777778	0.688727308700599	1	4	regulation of retrograde vesicle-mediated transport, Golgi to ER	1387.125	0.845774630194517
GO:2000158	0.530416300971639	1.60277777777778	0.688727308700599	1	4	positive regulation of ubiquitin-specific protease activity	1387.125	0.845774630194517
GO:2000111	0.530416300971639	1.60277777777778	0.688727308700599	1	4	positive regulation of macrophage apoptotic process	1387.125	0.845774630194517
GO:0060920	0.530416300971639	1.60277777777778	0.688727308700599	1	4	cardiac pacemaker cell differentiation	1387.125	0.845774630194517
GO:0060926	0.530416300971639	1.60277777777778	0.688727308700599	1	4	cardiac pacemaker cell development	1387.125	0.845774630194517
GO:0060903	0.530416300971639	1.60277777777778	0.688727308700599	1	4	positive regulation of meiosis I	1387.125	0.845774630194517
GO:2000276	0.530416300971639	1.60277777777778	0.688727308700599	1	4	negative regulation of oxidative phosphorylation uncoupler activity	1387.125	0.845774630194517
GO:0002361	0.530416300971639	1.60277777777778	0.688727308700599	1	4	CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation	1387.125	0.845774630194517
GO:2000722	0.530416300971639	1.60277777777778	0.688727308700599	1	4	regulation of cardiac vascular smooth muscle cell differentiation	1387.125	0.845774630194517
GO:2000729	0.530416300971639	1.60277777777778	0.688727308700599	1	4	positive regulation of mesenchymal cell proliferation involved in ureter development	1387.125	0.845774630194517
GO:0002337	0.530416300971639	1.60277777777778	0.688727308700599	1	4	B-1a B cell differentiation	1387.125	0.845774630194517
GO:0075506	0.530416300971639	1.60277777777778	0.688727308700599	1	4	entry of viral genome into host nucleus through nuclear pore complex via importin	1387.125	0.845774630194517
GO:0015881	0.530416300971639	1.60277777777778	0.688727308700599	1	4	creatine transmembrane transport	1387.125	0.845774630194517
GO:1903027	0.530416300971639	1.60277777777778	0.688727308700599	1	4	regulation of opsonization	1387.125	0.845774630194517
GO:0036372	0.530416300971639	1.60277777777778	0.688727308700599	1	4	opsin transport	1387.125	0.845774630194517
GO:0002461	0.530416300971639	1.60277777777778	0.688727308700599	1	4	tolerance induction dependent upon immune response	1387.125	0.845774630194517
GO:0072194	0.530416300971639	1.60277777777778	0.688727308700599	1	4	kidney smooth muscle tissue development	1387.125	0.845774630194517
GO:0072180	0.530416300971639	1.60277777777778	0.688727308700599	1	4	mesonephric duct morphogenesis	1387.125	0.845774630194517
GO:0051621	0.530416300971639	1.60277777777778	0.688727308700599	1	4	regulation of norepinephrine uptake	1387.125	0.845774630194517
GO:2000825	0.530416300971639	1.60277777777778	0.688727308700599	1	4	positive regulation of androgen receptor activity	1387.125	0.845774630194517
GO:2000828	0.530416300971639	1.60277777777778	0.688727308700599	1	4	regulation of parathyroid hormone secretion	1387.125	0.845774630194517
GO:0055095	0.530416300971639	1.60277777777778	0.688727308700599	1	4	lipoprotein particle mediated signaling	1387.125	0.845774630194517
GO:0055096	0.530416300971639	1.60277777777778	0.688727308700599	1	4	low-density lipoprotein particle mediated signaling	1387.125	0.845774630194517
GO:0039533	0.530416300971639	1.60277777777778	0.688727308700599	1	4	regulation of MDA-5 signaling pathway	1387.125	0.845774630194517
GO:0039534	0.530416300971639	1.60277777777778	0.688727308700599	1	4	negative regulation of MDA-5 signaling pathway	1387.125	0.845774630194517
GO:0072254	0.530416300971639	1.60277777777778	0.688727308700599	1	4	metanephric glomerular mesangial cell differentiation	1387.125	0.845774630194517
GO:0033091	0.530416300971639	1.60277777777778	0.688727308700599	1	4	positive regulation of immature T cell proliferation	1387.125	0.845774630194517
GO:0072209	0.530416300971639	1.60277777777778	0.688727308700599	1	4	metanephric mesangial cell differentiation	1387.125	0.845774630194517
GO:0033076	0.530416300971639	1.60277777777778	0.688727308700599	1	4	isoquinoline alkaloid metabolic process	1387.125	0.845774630194517
GO:2000666	0.530416300971639	1.60277777777778	0.688727308700599	1	4	negative regulation of interleukin-13 secretion	1387.125	0.845774630194517
GO:0072757	0.530416300971639	1.60277777777778	0.688727308700599	1	4	cellular response to camptothecin	1387.125	0.845774630194517
GO:0072716	0.530416300971639	1.60277777777778	0.688727308700599	1	4	response to actinomycin D	1387.125	0.845774630194517
GO:0036215	0.530416300971639	1.60277777777778	0.688727308700599	1	4	response to stem cell factor	1387.125	0.845774630194517
GO:0036216	0.530416300971639	1.60277777777778	0.688727308700599	1	4	cellular response to stem cell factor stimulus	1387.125	0.845774630194517
GO:0005999	0.530416300971639	1.60277777777778	0.688727308700599	1	4	xylulose biosynthetic process	1387.125	0.845774630194517
GO:1903433	0.530416300971639	1.60277777777778	0.688727308700599	1	4	regulation of constitutive secretory pathway	1387.125	0.845774630194517
GO:0002874	0.530416300971639	1.60277777777778	0.688727308700599	1	4	regulation of chronic inflammatory response to antigenic stimulus	1387.125	0.845774630194517
GO:0009397	0.530416300971639	1.60277777777778	0.688727308700599	1	4	folic acid-containing compound catabolic process	1387.125	0.845774630194517
GO:0002826	0.530416300971639	1.60277777777778	0.688727308700599	1	4	negative regulation of T-helper 1 type immune response	1387.125	0.845774630194517
GO:0015910	0.530416300971639	1.60277777777778	0.688727308700599	1	4	long-chain fatty acid import into peroxisome	1387.125	0.845774630194517
GO:0100012	0.530416300971639	1.60277777777778	0.688727308700599	1	4	regulation of heart induction by canonical Wnt signaling pathway	1387.125	0.845774630194517
GO:0019364	0.530416300971639	1.60277777777778	0.688727308700599	1	4	pyridine nucleotide catabolic process	1387.125	0.845774630194517
GO:1903297	0.530416300971639	1.60277777777778	0.688727308700599	1	4	regulation of hypoxia-induced intrinsic apoptotic signaling pathway	1387.125	0.845774630194517
GO:1903298	0.530416300971639	1.60277777777778	0.688727308700599	1	4	negative regulation of hypoxia-induced intrinsic apoptotic signaling pathway	1387.125	0.845774630194517
GO:0002540	0.530416300971639	1.60277777777778	0.688727308700599	1	4	leukotriene production involved in inflammatory response	1387.125	0.845774630194517
GO:0002538	0.530416300971639	1.60277777777778	0.688727308700599	1	4	arachidonic acid metabolite production involved in inflammatory response	1387.125	0.845774630194517
GO:1903281	0.530416300971639	1.60277777777778	0.688727308700599	1	4	positive regulation of calcium:sodium antiporter activity	1387.125	0.845774630194517
GO:0072615	0.530416300971639	1.60277777777778	0.688727308700599	1	4	interleukin-17 secretion	1387.125	0.845774630194517
GO:0110025	0.530416300971639	1.60277777777778	0.688727308700599	1	4	DNA strand resection involved in replication fork processing	1387.125	0.845774630194517
GO:0009405	0.530416300971639	1.60277777777778	0.688727308700599	1	4	pathogenesis	1387.125	0.845774630194517
GO:0009407	0.530416300971639	1.60277777777778	0.688727308700599	1	4	toxin catabolic process	1387.125	0.845774630194517
GO:0019482	0.530416300971639	1.60277777777778	0.688727308700599	1	4	beta-alanine metabolic process	1387.125	0.845774630194517
GO:0019474	0.530416300971639	1.60277777777778	0.688727308700599	1	4	L-lysine catabolic process to acetyl-CoA	1387.125	0.845774630194517
GO:1903766	0.530416300971639	1.60277777777778	0.688727308700599	1	4	positive regulation of potassium ion export across plasma membrane	1387.125	0.845774630194517
GO:0019477	0.530416300971639	1.60277777777778	0.688727308700599	1	4	L-lysine catabolic process	1387.125	0.845774630194517
GO:0055107	0.530416300971639	1.60277777777778	0.688727308700599	1	4	Golgi to secretory granule transport	1387.125	0.845774630194517
GO:0009181	0.530416300971639	1.60277777777778	0.688727308700599	1	4	purine ribonucleoside diphosphate catabolic process	1387.125	0.845774630194517
GO:1903774	0.530416300971639	1.60277777777778	0.688727308700599	1	4	positive regulation of viral budding via host ESCRT complex	1387.125	0.845774630194517
GO:0009137	0.530416300971639	1.60277777777778	0.688727308700599	1	4	purine nucleoside diphosphate catabolic process	1387.125	0.845774630194517
GO:0016098	0.530416300971639	1.60277777777778	0.688727308700599	1	4	monoterpenoid metabolic process	1387.125	0.845774630194517
GO:0009258	0.530416300971639	1.60277777777778	0.688727308700599	1	4	10-formyltetrahydrofolate catabolic process	1387.125	0.845774630194517
GO:0030043	0.530416300971639	1.60277777777778	0.688727308700599	1	4	actin filament fragmentation	1387.125	0.845774630194517
GO:0009216	0.530416300971639	1.60277777777778	0.688727308700599	1	4	purine deoxyribonucleoside triphosphate biosynthetic process	1387.125	0.845774630194517
GO:0019100	0.530416300971639	1.60277777777778	0.688727308700599	1	4	male germ-line sex determination	1387.125	0.845774630194517
GO:1903553	0.530416300971639	1.60277777777778	0.688727308700599	1	4	positive regulation of extracellular exosome assembly	1387.125	0.845774630194517
GO:0019243	0.530416300971639	1.60277777777778	0.688727308700599	1	4	methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione	1387.125	0.845774630194517
GO:1903515	0.530416300971639	1.60277777777778	0.688727308700599	1	4	calcium ion transport from cytosol to endoplasmic reticulum	1387.125	0.845774630194517
GO:1903537	0.530416300971639	1.60277777777778	0.688727308700599	1	4	meiotic cell cycle process involved in oocyte maturation	1387.125	0.845774630194517
GO:1903538	0.530416300971639	1.60277777777778	0.688727308700599	1	4	regulation of meiotic cell cycle process involved in oocyte maturation	1387.125	0.845774630194517
GO:1903677	0.530416300971639	1.60277777777778	0.688727308700599	1	4	regulation of cap-independent translational initiation	1387.125	0.845774630194517
GO:1903679	0.530416300971639	1.60277777777778	0.688727308700599	1	4	positive regulation of cap-independent translational initiation	1387.125	0.845774630194517
GO:0006313	0.530416300971639	1.60277777777778	0.688727308700599	1	4	transposition, DNA-mediated	1387.125	0.845774630194517
GO:1900149	0.530416300971639	1.60277777777778	0.688727308700599	1	4	positive regulation of Schwann cell migration	1387.125	0.845774630194517
GO:0030382	0.530416300971639	1.60277777777778	0.688727308700599	1	4	sperm mitochondrion organization	1387.125	0.845774630194517
GO:0052422	0.530416300971639	1.60277777777778	0.688727308700599	1	4	modulation by host of symbiont catalytic activity	1387.125	0.845774630194517
GO:0016333	0.530416300971639	1.60277777777778	0.688727308700599	1	4	morphogenesis of follicular epithelium	1387.125	0.845774630194517
GO:0006404	0.530416300971639	1.60277777777778	0.688727308700599	1	4	RNA import into nucleus	1387.125	0.845774630194517
GO:0030423	0.530416300971639	1.60277777777778	0.688727308700599	1	4	targeting of mRNA for destruction involved in RNA interference	1387.125	0.845774630194517
GO:0006154	0.530416300971639	1.60277777777778	0.688727308700599	1	4	adenosine catabolic process	1387.125	0.845774630194517
GO:0006178	0.530416300971639	1.60277777777778	0.688727308700599	1	4	guanine salvage	1387.125	0.845774630194517
GO:0033685	0.530416300971639	1.60277777777778	0.688727308700599	1	4	negative regulation of luteinizing hormone secretion	1387.125	0.845774630194517
GO:1903984	0.530416300971639	1.60277777777778	0.688727308700599	1	4	positive regulation of TRAIL-activated apoptotic signaling pathway	1387.125	0.845774630194517
GO:0006273	0.530416300971639	1.60277777777778	0.688727308700599	1	4	lagging strand elongation	1387.125	0.845774630194517
GO:0030222	0.530416300971639	1.60277777777778	0.688727308700599	1	4	eosinophil differentiation	1387.125	0.845774630194517
GO:0030200	0.530416300971639	1.60277777777778	0.688727308700599	1	4	heparan sulfate proteoglycan catabolic process	1387.125	0.845774630194517
GO:0016240	0.530416300971639	1.60277777777778	0.688727308700599	1	4	autophagosome membrane docking	1387.125	0.845774630194517
GO:0006726	0.530416300971639	1.60277777777778	0.688727308700599	1	4	eye pigment biosynthetic process	1387.125	0.845774630194517
GO:0006864	0.530416300971639	1.60277777777778	0.688727308700599	1	4	pyrimidine nucleotide transport	1387.125	0.845774630194517
GO:0009949	0.530416300971639	1.60277777777778	0.688727308700599	1	4	polarity specification of anterior/posterior axis	1387.125	0.845774630194517
GO:0045381	0.530416300971639	1.60277777777778	0.688727308700599	1	4	regulation of interleukin-18 biosynthetic process	1387.125	0.845774630194517
GO:1904027	0.530416300971639	1.60277777777778	0.688727308700599	1	4	negative regulation of collagen fibril organization	1387.125	0.845774630194517
GO:0006585	0.530416300971639	1.60277777777778	0.688727308700599	1	4	dopamine biosynthetic process from tyrosine	1387.125	0.845774630194517
GO:0006579	0.530416300971639	1.60277777777778	0.688727308700599	1	4	amino-acid betaine catabolic process	1387.125	0.845774630194517
GO:0006542	0.530416300971639	1.60277777777778	0.688727308700599	1	4	glutamine biosynthetic process	1387.125	0.845774630194517
GO:0016554	0.530416300971639	1.60277777777778	0.688727308700599	1	4	cytidine to uridine editing	1387.125	0.845774630194517
GO:0006660	0.530416300971639	1.60277777777778	0.688727308700599	1	4	phosphatidylserine catabolic process	1387.125	0.845774630194517
GO:0006680	0.530416300971639	1.60277777777778	0.688727308700599	1	4	glucosylceramide catabolic process	1387.125	0.845774630194517
GO:0003294	0.530416300971639	1.60277777777778	0.688727308700599	1	4	atrial ventricular junction remodeling	1387.125	0.845774630194517
GO:0003218	0.530416300971639	1.60277777777778	0.688727308700599	1	4	cardiac left ventricle formation	1387.125	0.845774630194517
GO:0003245	0.530416300971639	1.60277777777778	0.688727308700599	1	4	cardiac muscle tissue growth involved in heart morphogenesis	1387.125	0.845774630194517
GO:1904381	0.530416300971639	1.60277777777778	0.688727308700599	1	4	Golgi apparatus mannose trimming	1387.125	0.845774630194517
GO:1904323	0.530416300971639	1.60277777777778	0.688727308700599	1	4	regulation of inhibitory G protein-coupled receptor phosphorylation	1387.125	0.845774630194517
GO:1904325	0.530416300971639	1.60277777777778	0.688727308700599	1	4	positive regulation of inhibitory G protein-coupled receptor phosphorylation	1387.125	0.845774630194517
GO:0045226	0.530416300971639	1.60277777777778	0.688727308700599	1	4	extracellular polysaccharide biosynthetic process	1387.125	0.845774630194517
GO:1904339	0.530416300971639	1.60277777777778	0.688727308700599	1	4	negative regulation of dopaminergic neuron differentiation	1387.125	0.845774630194517
GO:0045204	0.530416300971639	1.60277777777778	0.688727308700599	1	4	MAPK export from nucleus	1387.125	0.845774630194517
GO:0045751	0.530416300971639	1.60277777777778	0.688727308700599	1	4	negative regulation of Toll signaling pathway	1387.125	0.845774630194517
GO:1904426	0.530416300971639	1.60277777777778	0.688727308700599	1	4	positive regulation of GTP binding	1387.125	0.845774630194517
GO:0030997	0.530416300971639	1.60277777777778	0.688727308700599	1	4	regulation of centriole-centriole cohesion	1387.125	0.845774630194517
GO:0021730	0.530416300971639	1.60277777777778	0.688727308700599	1	4	trigeminal sensory nucleus development	1387.125	0.845774630194517
GO:0021893	0.530416300971639	1.60277777777778	0.688727308700599	1	4	cerebral cortex GABAergic interneuron fate commitment	1387.125	0.845774630194517
GO:0021852	0.530416300971639	1.60277777777778	0.688727308700599	1	4	pyramidal neuron migration	1387.125	0.845774630194517
GO:0042323	0.530416300971639	1.60277777777778	0.688727308700599	1	4	negative regulation of circadian sleep/wake cycle, non-REM sleep	1387.125	0.845774630194517
GO:0010387	0.530416300971639	1.60277777777778	0.688727308700599	1	4	COP9 signalosome assembly	1387.125	0.845774630194517
GO:0042335	0.530416300971639	1.60277777777778	0.688727308700599	1	4	cuticle development	1387.125	0.845774630194517
GO:0000451	0.530416300971639	1.60277777777778	0.688727308700599	1	4	rRNA 2-O-methylation	1387.125	0.845774630194517
GO:0042495	0.530416300971639	1.60277777777778	0.688727308700599	1	4	detection of triacyl bacterial lipopeptide	1387.125	0.845774630194517
GO:0000416	0.530416300971639	1.60277777777778	0.688727308700599	1	4	positive regulation of histone H3-K36 methylation	1387.125	0.845774630194517
GO:0070171	0.530416300971639	1.60277777777778	0.688727308700599	1	4	negative regulation of tooth mineralization	1387.125	0.845774630194517
GO:0070178	0.530416300971639	1.60277777777778	0.688727308700599	1	4	D-serine metabolic process	1387.125	0.845774630194517
GO:0021547	0.530416300971639	1.60277777777778	0.688727308700599	1	4	midbrain-hindbrain boundary initiation	1387.125	0.845774630194517
GO:0042414	0.530416300971639	1.60277777777778	0.688727308700599	1	4	epinephrine metabolic process	1387.125	0.845774630194517
GO:0045659	0.530416300971639	1.60277777777778	0.688727308700599	1	4	negative regulation of neutrophil differentiation	1387.125	0.845774630194517
GO:0070256	0.530416300971639	1.60277777777778	0.688727308700599	1	4	negative regulation of mucus secretion	1387.125	0.845774630194517
GO:0007060	0.530416300971639	1.60277777777778	0.688727308700599	1	4	male meiosis chromosome segregation	1387.125	0.845774630194517
GO:0070245	0.530416300971639	1.60277777777778	0.688727308700599	1	4	positive regulation of thymocyte apoptotic process	1387.125	0.845774630194517
GO:0021644	0.530416300971639	1.60277777777778	0.688727308700599	1	4	vagus nerve morphogenesis	1387.125	0.845774630194517
GO:1904844	0.530416300971639	1.60277777777778	0.688727308700599	1	4	response to L-glutamine	1387.125	0.845774630194517
GO:1904845	0.530416300971639	1.60277777777778	0.688727308700599	1	4	cellular response to L-glutamine	1387.125	0.845774630194517
GO:0042241	0.530416300971639	1.60277777777778	0.688727308700599	1	4	interleukin-18 biosynthetic process	1387.125	0.845774630194517
GO:0000706	0.530416300971639	1.60277777777778	0.688727308700599	1	4	meiotic DNA double-strand break processing	1387.125	0.845774630194517
GO:1904692	0.530416300971639	1.60277777777778	0.688727308700599	1	4	positive regulation of type B pancreatic cell proliferation	1387.125	0.845774630194517
GO:0061379	0.530416300971639	1.60277777777778	0.688727308700599	1	4	inferior colliculus development	1387.125	0.845774630194517
GO:0000821	0.530416300971639	1.60277777777778	0.688727308700599	1	4	regulation of arginine metabolic process	1387.125	0.845774630194517
GO:1904627	0.530416300971639	1.60277777777778	0.688727308700599	1	4	response to phorbol 13-acetate 12-myristate	1387.125	0.845774630194517
GO:1904628	0.530416300971639	1.60277777777778	0.688727308700599	1	4	cellular response to phorbol 13-acetate 12-myristate	1387.125	0.845774630194517
GO:0010849	0.530416300971639	1.60277777777778	0.688727308700599	1	4	regulation of proton-transporting ATPase activity, rotational mechanism	1387.125	0.845774630194517
GO:0042560	0.530416300971639	1.60277777777778	0.688727308700599	1	4	pteridine-containing compound catabolic process	1387.125	0.845774630194517
GO:0061198	0.530416300971639	1.60277777777778	0.688727308700599	1	4	fungiform papilla formation	1387.125	0.845774630194517
GO:0034552	0.530416300971639	1.60277777777778	0.688727308700599	1	4	respiratory chain complex II assembly	1387.125	0.845774630194517
GO:0034553	0.530416300971639	1.60277777777778	0.688727308700599	1	4	mitochondrial respiratory chain complex II assembly	1387.125	0.845774630194517
GO:0061159	0.530416300971639	1.60277777777778	0.688727308700599	1	4	establishment of bipolar cell polarity involved in cell morphogenesis	1387.125	0.845774630194517
GO:0061184	0.530416300971639	1.60277777777778	0.688727308700599	1	4	positive regulation of dermatome development	1387.125	0.845774630194517
GO:0061185	0.530416300971639	1.60277777777778	0.688727308700599	1	4	negative regulation of dermatome development	1387.125	0.845774630194517
GO:0061171	0.530416300971639	1.60277777777778	0.688727308700599	1	4	establishment of bipolar cell polarity	1387.125	0.845774630194517
GO:0007113	0.530416300971639	1.60277777777778	0.688727308700599	1	4	endomitotic cell cycle	1387.125	0.845774630194517
